Station_ID,Station_Name,Date,precipitation_mm,temperature_mean_c,temperature_max_c,temperature_min_c,relative_humidity_pct,wind_speed_ms,cloud_cover_pct,solar_radiation_mjm2
SRB00040,Bogojevo,2023-05-06,0.0,18.16,24.23,11.5,66.76,1.6,37.51,23.1
SRB00040,Bogojevo,2023-05-07,1.15,18.21,25.02,10.93,71.59,1.38,71.56,21.33
SRB00040,Bogojevo,2023-05-08,5.31,14.02,19.52,9.0,76.19,2.83,77.94,18.23
SRB00040,Bogojevo,2023-05-09,0.0,12.37,18.38,5.06,72.49,1.8,71.15,20.52
SRB00040,Bogojevo,2023-05-10,0.02,14.09,19.94,7.7,72.22,4.35,57.17,21.92
SRB00040,Bogojevo,2023-05-11,7.33,13.31,17.1,10.67,75.86,5.59,99.27,9.77
SRB00040,Bogojevo,2023-05-12,2.84,13.43,17.73,9.48,82.84,3.8,96.5,13.78
SRB00040,Bogojevo,2023-05-13,1.39,14.83,20.46,7.89,77.61,1.68,92.67,17.48
SRB00040,Bogojevo,2023-05-14,9.48,14.86,19.42,11.24,86.5,4.39,99.61,5.45
SRB00040,Bogojevo,2023-05-15,10.67,16.2,18.85,13.9,88.91,1.98,99.68,8.1
SRB00040,Bogojevo,2023-05-16,3.36,16.39,19.87,13.41,87.48,3.32,95.7,9.8
SRB00040,Bogojevo,2023-05-17,6.52,16.74,22.11,10.72,81.2,2.43,86.75,17.21
SRB00040,Bogojevo,2023-05-18,13.7,13.22,16.51,10.65,89.23,1.42,99.51,7.78
SRB00040,Bogojevo,2023-05-19,0.22,16.41,21.53,11.33,82.68,1.58,67.14,16.84
SRB00040,Bogojevo,2023-05-20,0.5,18.98,25.5,11.55,74.94,2.37,48.72,24.5
SRB00040,Bogojevo,2023-05-21,1.3,19.49,25.56,12.73,70.6,2.12,44.98,22.72
SRB00040,Bogojevo,2023-05-22,0.66,19.74,25.41,12.58,67.63,1.49,22.26,27.39
SRB00040,Bogojevo,2023-05-23,0.36,20.87,26.18,13.85,63.7,0.71,52.94,24.13
SRB00040,Bogojevo,2023-05-24,1.37,20.01,23.56,15.61,75.29,1.7,68.81,20.15
SRB00040,Bogojevo,2023-05-25,0.3,19.89,24.5,14.37,78.13,2.15,32.5,22.37
SRB00040,Bogojevo,2023-05-26,2.38,20.7,25.78,16.04,75.96,2.07,53.94,23.36
SRB00040,Bogojevo,2023-05-27,12.67,18.9,23.47,13.65,81.38,2.31,66.7,19.72
SRB00040,Bogojevo,2023-05-28,4.29,18.76,23.66,13.03,78.14,1.74,44.93,23.5
SRB00040,Bogojevo,2023-05-29,4.16,18.51,22.14,14.21,81.13,1.49,86.91,16.87
SRB00040,Bogojevo,2023-05-30,2.69,18.48,22.29,13.96,79.73,1.43,95.95,15.54
SRB00040,Bogojevo,2023-05-31,7.78,18.97,22.57,14.63,79.82,1.07,82.55,17.74
SRB00040,Bogojevo,2023-06-01,5.38,20.48,24.38,15.49,73.61,0.81,61.65,23.36
SRB00040,Bogojevo,2023-06-02,2.89,20.68,24.21,16.33,74.22,0.63,57.08,20.62
SRB00040,Bogojevo,2023-06-03,0.05,18.95,24.46,13.79,71.35,2.63,26.0,26.24
SRB00040,Bogojevo,2023-06-04,0.01,19.21,25.59,11.77,69.15,2.23,33.05,27.62
SRB00040,Bogojevo,2023-06-05,4.58,19.2,24.15,13.88,81.27,2.44,90.95,16.28
SRB00040,Bogojevo,2023-06-06,8.42,19.48,23.05,15.53,84.17,0.93,96.16,14.17
SRB00040,Bogojevo,2023-06-07,2.0,20.55,24.78,14.43,76.74,0.88,58.82,21.23
SRB00040,Bogojevo,2023-06-08,2.83,20.63,23.89,16.49,78.84,0.9,79.36,20.44
SRB00040,Bogojevo,2023-06-09,4.94,20.71,24.62,16.91,77.8,1.07,51.76,23.88
SRB00040,Bogojevo,2023-06-10,3.45,20.9,25.56,15.64,76.14,1.48,73.16,20.6
SRB00040,Bogojevo,2023-06-11,14.65,19.74,22.86,16.39,87.81,1.68,99.64,11.56
SRB00040,Bogojevo,2023-06-12,1.35,18.33,22.83,14.6,79.84,2.61,82.76,16.59
SRB00040,Bogojevo,2023-06-13,0.1,17.5,22.92,11.17,67.37,2.02,19.8,28.56
SRB00040,Bogojevo,2023-06-14,0.03,18.56,23.84,11.75,63.5,1.74,42.17,25.23
SRB00040,Bogojevo,2023-06-15,3.44,17.62,20.57,14.45,78.09,1.56,98.64,13.42
SRB00040,Bogojevo,2023-06-16,5.53,18.15,22.02,15.29,80.2,1.81,92.33,13.46
SRB00040,Bogojevo,2023-06-17,0.29,19.34,24.41,13.92,73.23,2.16,84.01,20.19
SRB00040,Bogojevo,2023-06-18,0.0,21.54,27.39,13.14,61.57,1.82,5.96,29.16
SRB00040,Bogojevo,2023-06-19,0.0,23.84,30.24,15.15,58.58,1.28,5.91,27.68
SRB00040,Bogojevo,2023-06-20,0.01,26.29,31.79,19.59,59.13,0.66,33.93,26.84
SRB00040,Bogojevo,2023-06-21,0.02,27.28,32.83,20.51,61.16,0.92,58.31,23.8
SRB00040,Bogojevo,2023-06-22,0.02,27.97,33.56,21.97,61.76,1.32,55.13,25.78
SRB00040,Bogojevo,2023-06-23,5.55,28.76,36.22,21.7,63.49,2.07,32.46,26.83
SRB00040,Bogojevo,2023-06-24,0.42,22.41,27.12,18.31,72.49,2.8,82.44,16.61
SRB00040,Bogojevo,2023-06-25,0.13,22.66,27.76,17.27,70.99,2.09,66.0,18.38
SRB00040,Bogojevo,2023-06-26,0.06,23.88,29.93,16.87,60.23,1.81,21.61,26.97
SRB00040,Bogojevo,2023-06-27,7.02,21.95,29.02,16.76,68.3,2.34,61.57,18.64
SRB00040,Bogojevo,2023-06-28,1.36,18.48,23.81,14.45,70.16,2.03,70.0,17.02
SRB00040,Bogojevo,2023-06-29,0.0,21.45,27.26,12.9,56.3,1.9,13.31,27.51
SRB00040,Bogojevo,2023-06-30,0.0,23.88,29.89,16.53,50.8,1.54,4.08,29.65
SRB00040,Bogojevo,2023-07-01,0.48,24.03,29.71,17.69,60.19,1.42,78.54,20.92
SRB00040,Bogojevo,2023-07-02,2.4,23.31,28.66,18.86,69.45,1.92,61.58,21.16
SRB00040,Bogojevo,2023-07-03,0.07,24.9,31.54,17.28,53.01,1.43,48.5,26.51
SRB00040,Bogojevo,2023-07-04,1.01,24.11,29.83,19.72,57.81,1.53,84.8,17.76
SRB00040,Bogojevo,2023-07-05,0.65,25.32,29.65,19.21,60.47,0.68,50.06,24.83
SRB00040,Bogojevo,2023-07-06,0.29,25.8,30.53,20.74,58.23,1.75,35.31,25.51
SRB00040,Bogojevo,2023-07-07,0.51,23.99,29.49,18.88,59.78,2.37,61.13,20.86
SRB00040,Bogojevo,2023-07-08,0.0,24.04,30.72,16.04,50.22,1.7,9.58,28.5
SRB00040,Bogojevo,2023-07-09,0.0,26.1,32.76,18.51,42.14,1.35,3.22,28.97
SRB00040,Bogojevo,2023-07-10,0.0,27.62,34.87,19.18,43.6,1.38,27.24,27.46
SRB00040,Bogojevo,2023-07-11,0.0,28.73,36.36,20.54,46.75,1.92,31.75,25.64
SRB00040,Bogojevo,2023-07-12,0.01,30.59,37.56,23.66,47.83,2.55,63.36,23.02
SRB00040,Bogojevo,2023-07-13,5.2,29.75,37.97,22.56,54.1,1.68,45.88,24.37
SRB00040,Bogojevo,2023-07-14,2.03,25.87,32.38,18.8,57.07,1.28,14.9,27.99
SRB00040,Bogojevo,2023-07-15,0.0,28.16,35.26,20.42,49.9,1.59,0.57,28.36
SRB00040,Bogojevo,2023-07-16,0.0,30.73,38.3,22.27,45.11,1.7,3.59,27.99
SRB00040,Bogojevo,2023-07-17,0.0,31.84,39.28,24.14,46.84,1.93,4.67,28.14
SRB00040,Bogojevo,2023-07-18,0.0,30.4,36.86,23.21,46.54,1.65,38.63,26.14
SRB00040,Bogojevo,2023-07-19,2.93,30.05,36.68,22.84,47.71,1.61,58.64,23.74
SRB00040,Bogojevo,2023-07-20,1.83,27.34,33.6,22.2,52.71,1.28,44.52,25.74
SRB00040,Bogojevo,2023-07-21,13.62,28.33,35.54,20.02,53.73,1.78,52.7,25.49
SRB00040,Bogojevo,2023-07-22,6.11,25.62,31.19,19.67,61.21,1.39,60.81,24.76
SRB00040,Bogojevo,2023-07-23,5.14,25.03,31.96,17.64,59.51,1.28,14.79,25.14
SRB00040,Bogojevo,2023-07-24,0.0,28.68,36.7,20.34,50.68,1.99,31.99,26.33
SRB00040,Bogojevo,2023-07-25,1.61,27.84,35.45,22.1,56.34,2.27,91.05,12.97
SRB00040,Bogojevo,2023-07-26,2.71,20.59,24.61,16.0,66.87,3.84,81.65,15.15
SRB00040,Bogojevo,2023-07-27,0.01,20.36,26.41,13.8,50.56,2.54,25.93,26.39
SRB00040,Bogojevo,2023-07-28,0.0,24.58,32.31,14.72,43.74,1.76,14.46,27.61
SRB00040,Bogojevo,2023-07-29,0.01,26.99,33.66,20.02,49.61,1.58,29.6,26.16
SRB00040,Bogojevo,2023-07-30,2.51,25.4,32.08,19.83,62.6,1.66,57.03,13.34
SRB00040,Bogojevo,2023-07-31,0.01,23.66,30.1,18.18,53.18,2.65,22.62,26.61
SRB00040,Bogojevo,2023-08-01,0.03,25.98,33.27,16.8,41.19,1.78,55.32,23.97
SRB00040,Bogojevo,2023-08-02,1.18,24.67,31.02,17.83,56.07,1.68,39.48,25.09
SRB00040,Bogojevo,2023-08-03,0.0,28.98,35.95,20.25,49.72,1.64,30.06,23.73
SRB00040,Bogojevo,2023-08-04,0.04,30.61,38.09,22.77,48.47,1.11,40.94,24.46
SRB00040,Bogojevo,2023-08-05,18.19,25.82,33.45,19.95,67.04,1.96,92.57,10.78
SRB00040,Bogojevo,2023-08-06,2.68,19.79,22.05,16.38,77.14,3.16,90.01,11.02
SRB00040,Bogojevo,2023-08-07,0.67,19.79,25.21,14.52,57.78,2.19,75.51,20.14
SRB00040,Bogojevo,2023-08-08,0.0,20.15,26.0,13.66,50.89,1.9,55.49,24.24
SRB00040,Bogojevo,2023-08-09,0.0,20.8,26.12,13.74,48.25,1.28,65.17,19.78
SRB00040,Bogojevo,2023-08-10,0.36,21.73,27.66,15.51,51.85,1.91,66.39,17.95
SRB00040,Bogojevo,2023-08-11,0.0,21.2,28.26,13.36,45.73,1.76,9.05,25.29
SRB00040,Bogojevo,2023-08-12,0.0,23.15,30.17,14.37,46.78,1.27,9.27,24.52
SRB00040,Bogojevo,2023-08-13,0.0,24.51,31.68,16.84,40.98,1.35,0.69,25.74
SRB00040,Bogojevo,2023-08-14,0.0,26.31,33.6,18.56,42.61,1.62,1.76,24.59
SRB00040,Bogojevo,2023-08-15,0.14,24.74,33.34,20.02,54.94,2.5,34.52,20.42
SRB00040,Bogojevo,2023-08-16,7.51,22.62,27.46,19.65,74.48,1.22,83.25,14.14
SRB00040,Bogojevo,2023-08-17,0.3,25.21,30.89,18.75,62.39,0.79,37.22,18.22
SRB00040,Bogojevo,2023-08-18,3.56,26.43,32.18,21.46,62.26,0.82,67.14,14.36
SRB00040,Bogojevo,2023-08-19,5.84,26.65,32.99,20.21,62.97,1.74,55.75,19.51
SRB00040,Bogojevo,2023-08-20,0.05,28.45,34.82,21.63,54.65,1.88,18.44,21.53
SRB00040,Bogojevo,2023-08-21,0.0,29.16,36.54,21.57,49.54,1.74,7.41,22.41
SRB00040,Bogojevo,2023-08-22,0.0,29.51,37.04,21.55,49.02,1.39,1.54,23.0
SRB00040,Bogojevo,2023-08-23,0.01,30.68,37.67,24.2,45.94,0.97,24.35,21.66
SRB00040,Bogojevo,2023-08-24,0.02,29.19,35.79,23.08,52.43,1.84,13.21,21.57
SRB00040,Bogojevo,2023-08-25,0.0,29.6,36.89,22.04,45.37,1.23,15.49,21.9
SRB00040,Bogojevo,2023-08-26,0.0,30.41,38.72,22.95,41.1,1.94,11.06,22.5
SRB00040,Bogojevo,2023-08-27,0.0,30.82,39.54,22.72,40.01,2.0,20.34,22.53
SRB00040,Bogojevo,2023-08-28,0.0,31.0,39.14,23.5,39.6,2.62,59.07,20.47
SRB00040,Bogojevo,2023-08-29,4.97,23.34,26.3,19.5,72.4,1.61,91.0,15.43
SRB00040,Bogojevo,2023-08-30,2.94,21.23,25.6,17.25,64.33,0.87,87.58,15.24
SRB00040,Bogojevo,2023-08-31,3.85,20.48,25.37,15.85,65.79,1.43,73.76,12.24
SRB00040,Bogojevo,2023-09-01,0.0,22.15,29.09,15.48,50.04,0.87,5.04,21.63
SRB00040,Bogojevo,2023-09-02,0.0,24.5,31.96,16.82,45.29,1.19,0.36,22.11
SRB00040,Bogojevo,2023-09-03,2.65,22.66,30.73,17.88,56.77,1.98,64.16,13.54
SRB00040,Bogojevo,2023-09-04,0.22,21.2,27.04,15.22,55.73,4.3,45.52,18.54
SRB00040,Bogojevo,2023-09-05,0.09,21.58,28.69,14.36,57.86,2.43,11.97,20.11
SRB00040,Bogojevo,2023-09-06,0.03,22.89,30.49,15.59,52.91,1.78,7.76,20.48
SRB00040,Bogojevo,2023-09-07,0.0,23.17,30.75,15.69,48.48,2.0,8.01,20.14
SRB00040,Bogojevo,2023-09-08,0.0,23.83,31.18,17.12,45.82,1.72,5.72,20.04
SRB00040,Bogojevo,2023-09-09,0.0,24.46,31.96,17.44,45.0,1.48,2.81,20.23
SRB00040,Bogojevo,2023-09-10,0.0,25.04,32.55,17.8,42.71,1.13,7.59,20.48
SRB00040,Bogojevo,2023-09-11,0.0,24.76,33.28,17.89,42.16,1.44,4.25,20.55
SRB00040,Bogojevo,2023-09-12,0.0,25.44,34.09,17.02,39.15,1.35,18.27,20.41
SRB00040,Bogojevo,2023-09-13,0.0,26.21,33.31,18.74,41.61,1.47,43.16,18.33
SRB00040,Bogojevo,2023-09-14,1.19,23.8,27.95,18.95,63.0,2.74,77.04,14.2
SRB00040,Bogojevo,2023-09-15,0.03,21.71,27.8,16.37,65.95,1.96,63.95,14.77
SRB00040,Bogojevo,2023-09-16,0.07,22.64,28.36,17.45,59.9,0.76,69.67,12.53
SRB00040,Bogojevo,2023-09-17,0.02,23.82,30.7,17.62,60.56,1.81,30.43,16.31
SRB00040,Bogojevo,2023-09-18,0.13,24.46,31.75,17.36,59.35,3.1,50.1,16.74
SRB00040,Bogojevo,2023-09-19,0.76,23.09,29.72,18.51,60.47,2.41,69.9,13.74
SRB00040,Bogojevo,2023-09-20,0.0,22.97,30.14,16.17,50.11,1.4,35.8,17.96
SRB00040,Bogojevo,2023-09-21,1.88,24.02,31.62,19.35,56.42,1.65,85.11,11.79
SRB00040,Bogojevo,2023-09-22,0.13,26.1,33.56,19.45,50.4,2.25,62.05,15.01
SRB00040,Bogojevo,2023-09-23,14.44,23.41,30.66,18.1,66.96,1.94,98.26,6.97
SRB00040,Bogojevo,2023-09-24,9.29,19.64,23.63,17.04,77.39,1.4,99.44,5.62
SRB00040,Bogojevo,2023-09-25,11.96,20.18,26.4,15.98,79.73,2.53,87.23,8.62
SRB00040,Bogojevo,2023-09-26,0.0,21.72,28.87,16.3,59.88,2.03,33.21,15.49
SRB00040,Bogojevo,2023-09-27,0.0,21.16,29.1,14.67,49.68,2.45,8.12,17.03
SRB00040,Bogojevo,2023-09-28,0.0,20.9,28.67,14.03,51.47,2.04,3.28,16.84
SRB00040,Bogojevo,2023-09-29,0.0,21.9,29.19,14.79,45.0,1.02,5.11,16.22
SRB00040,Bogojevo,2023-09-30,0.0,21.52,28.68,14.53,49.21,1.82,34.86,14.89
SRB00040,Bogojevo,2023-10-01,0.02,18.28,24.28,13.5,62.0,2.68,11.1,14.85
SRB00040,Bogojevo,2023-10-02,0.0,17.9,25.27,11.28,58.73,1.48,17.14,15.22
SRB00040,Bogojevo,2023-10-03,0.0,19.71,28.0,13.02,53.65,2.16,8.51,16.09
SRB00040,Bogojevo,2023-10-04,0.0,18.86,25.3,14.02,57.9,3.04,51.62,11.82
SRB00040,Bogojevo,2023-10-05,0.0,17.16,24.62,11.27,51.56,0.94,59.82,13.03
SRB00040,Bogojevo,2023-10-06,0.0,17.47,23.56,13.19,49.84,1.65,51.8,14.73
SRB00040,Bogojevo,2023-10-07,0.0,16.87,24.97,10.07,48.59,1.58,50.25,14.46
SRB00040,Bogojevo,2023-10-08,0.0,18.65,27.08,11.48,50.02,4.31,95.41,10.69
SRB00040,Bogojevo,2023-10-09,0.05,15.28,22.44,7.86,56.56,1.44,86.17,12.12
SRB00040,Bogojevo,2023-10-10,0.12,17.07,22.83,12.66,68.61,1.61,85.14,6.96
SRB00040,Bogojevo,2023-10-11,0.0,17.51,24.89,11.25,67.72,1.87,17.17,12.98
SRB00040,Bogojevo,2023-10-12,0.0,20.07,29.09,11.68,52.32,1.54,8.67,13.99
SRB00040,Bogojevo,2023-10-13,0.0,20.42,28.23,14.01,64.9,1.61,67.62,12.39
SRB00040,Bogojevo,2023-10-14,0.0,20.02,27.93,13.53,62.44,2.13,11.42,13.19
SRB00040,Bogojevo,2023-10-15,3.27,13.17,16.93,7.97,77.1,3.79,83.31,3.04
SRB00040,Bogojevo,2023-10-16,0.0,10.13,15.63,5.49,60.94,1.77,43.13,13.54
SRB00040,Bogojevo,2023-10-17,0.0,9.94,15.54,5.12,53.5,1.32,87.15,12.21
SRB00040,Bogojevo,2023-10-18,0.05,11.02,17.69,4.48,59.32,1.56,54.97,12.33
SRB00040,Bogojevo,2023-10-19,0.66,17.57,25.97,10.4,63.78,3.15,86.24,8.75
SRB00040,Bogojevo,2023-10-20,0.0,22.05,28.89,16.83,56.09,4.52,97.4,7.28
SRB00040,Bogojevo,2023-10-21,2.82,21.15,23.99,18.16,68.38,3.81,99.36,3.21
SRB00040,Bogojevo,2023-10-22,1.18,19.52,25.59,15.39,68.05,2.48,55.86,11.05
SRB00040,Bogojevo,2023-10-23,0.02,18.38,24.72,13.47,68.32,1.04,55.25,11.28
SRB00040,Bogojevo,2023-10-24,0.32,18.81,25.74,12.78,62.26,2.2,96.95,8.53
SRB00040,Bogojevo,2023-10-25,0.92,18.46,22.79,14.57,66.51,2.89,75.3,10.06
SRB00040,Bogojevo,2023-10-26,0.96,17.28,23.04,13.41,70.73,2.59,90.39,6.41
SRB00040,Bogojevo,2023-10-27,5.54,17.76,25.2,11.24,71.62,3.9,92.77,3.75
SRB00040,Bogojevo,2023-10-28,1.72,15.89,22.46,10.38,68.61,1.85,47.3,10.14
SRB00040,Bogojevo,2023-10-29,0.0,16.43,24.9,10.24,62.9,2.18,45.13,10.66
SRB00040,Bogojevo,2023-10-30,0.0,17.64,26.13,11.25,57.23,2.57,94.92,7.52
SRB00040,Bogojevo,2023-10-31,6.74,18.1,24.94,11.9,66.27,3.48,92.14,3.52
SRB00040,Bogojevo,2023-11-01,0.25,12.87,18.88,7.54,70.28,2.25,45.75,10.71
SRB00040,Bogojevo,2023-11-02,0.01,15.32,21.89,9.57,59.59,2.53,80.94,9.69
SRB00040,Bogojevo,2023-11-03,9.26,14.49,19.32,9.69,72.12,4.24,68.9,2.37
SRB00040,Bogojevo,2023-11-04,0.4,11.51,16.01,9.11,76.39,1.39,48.76,8.64
SRB00040,Bogojevo,2023-11-05,7.45,15.03,22.21,9.45,69.19,4.95,60.61,4.11
SRB00040,Bogojevo,2023-11-06,0.83,13.66,17.52,10.01,76.65,1.71,37.33,7.41
SRB00040,Bogojevo,2023-11-07,2.21,13.76,20.41,8.87,75.51,1.4,92.45,5.93
SRB00040,Bogojevo,2023-11-08,0.89,10.41,14.44,5.31,75.58,2.32,38.92,9.03
SRB00040,Bogojevo,2023-11-09,0.0,8.54,16.39,3.26,70.66,2.33,35.57,9.64
SRB00040,Bogojevo,2023-11-10,7.85,9.04,15.01,4.8,79.31,2.88,96.43,2.29
SRB00040,Bogojevo,2023-11-11,4.17,7.96,12.26,4.51,92.53,3.17,90.69,2.5
SRB00040,Bogojevo,2023-11-12,0.0,6.86,13.31,2.34,73.56,1.72,32.89,9.3
SRB00040,Bogojevo,2023-11-13,0.06,9.1,14.24,4.79,79.04,1.79,88.61,5.17
SRB00040,Bogojevo,2023-11-14,11.18,13.6,18.53,8.88,81.71,2.81,95.63,2.53
SRB00040,Bogojevo,2023-11-15,7.11,12.59,16.96,7.43,80.56,3.18,63.29,5.5
SRB00040,Bogojevo,2023-11-16,0.13,9.38,15.02,4.9,76.1,2.29,41.0,8.61
SRB00040,Bogojevo,2023-11-17,11.85,8.32,11.45,4.78,83.41,3.88,98.09,1.96
SRB00040,Bogojevo,2023-11-18,0.17,4.85,9.33,0.76,74.99,5.58,26.06,7.31
SRB00040,Bogojevo,2023-11-19,0.0,3.58,8.38,-0.45,81.81,1.5,41.68,5.14
SRB00040,Bogojevo,2023-11-20,0.08,8.97,16.16,3.51,81.29,2.13,86.81,6.07
SRB00040,Bogojevo,2023-11-21,9.29,7.68,8.76,6.51,92.38,2.77,99.4,2.01
SRB00040,Bogojevo,2023-11-22,4.52,5.93,10.6,0.06,86.02,3.31,78.0,2.91
SRB00040,Bogojevo,2023-11-23,0.0,1.35,7.0,-2.86,81.13,1.21,53.59,6.22
SRB00040,Bogojevo,2023-11-24,1.96,4.46,10.3,-0.98,90.76,1.62,79.48,3.63
SRB00040,Bogojevo,2023-11-25,1.17,3.07,5.91,-0.96,81.5,3.95,80.78,4.32
SRB00040,Bogojevo,2023-11-26,0.08,0.25,5.12,-3.03,81.65,4.26,66.19,4.92
SRB00040,Bogojevo,2023-11-27,0.07,2.3,8.66,-3.38,81.44,2.7,86.08,4.77
SRB00040,Bogojevo,2023-11-28,10.02,5.06,7.71,2.56,92.18,3.67,95.0,1.42
SRB00040,Bogojevo,2023-11-29,0.56,1.46,5.15,-2.67,75.85,2.7,43.59,6.73
SRB00040,Bogojevo,2023-11-30,1.57,3.96,10.73,-2.16,88.48,4.07,96.95,1.84
SRB00040,Bogojevo,2023-12-01,0.3,13.23,17.72,10.46,84.04,3.22,96.63,4.44
SRB00040,Bogojevo,2023-12-02,4.6,11.85,20.37,0.85,75.96,3.69,88.04,4.38
SRB00040,Bogojevo,2023-12-03,0.06,-0.31,3.66,-4.77,74.01,3.21,47.02,5.13
SRB00040,Bogojevo,2023-12-04,0.0,-1.53,2.71,-4.7,72.94,2.08,39.69,7.36
SRB00040,Bogojevo,2023-12-05,0.01,1.98,9.35,-2.03,83.06,2.92,88.97,4.45
SRB00040,Bogojevo,2023-12-06,6.35,1.16,3.81,-0.52,93.34,2.67,99.16,1.91
SRB00040,Bogojevo,2023-12-07,1.25,0.69,3.89,-1.33,93.2,3.37,93.86,2.47
SRB00040,Bogojevo,2023-12-08,0.02,-0.51,4.69,-3.53,90.39,1.23,80.47,3.56
SRB00040,Bogojevo,2023-12-09,0.02,-0.53,4.36,-3.84,90.52,1.28,99.28,2.82
SRB00040,Bogojevo,2023-12-10,7.74,-0.2,2.8,-2.78,97.03,2.3,83.78,2.06
SRB00040,Bogojevo,2023-12-11,4.11,3.35,7.44,-0.3,90.74,2.4,64.65,6.13
SRB00040,Bogojevo,2023-12-12,1.65,6.71,10.48,3.31,93.43,1.48,73.3,4.97
SRB00040,Bogojevo,2023-12-13,9.86,9.14,11.81,5.59,95.5,2.04,99.88,1.86
SRB00040,Bogojevo,2023-12-14,5.3,5.84,10.85,2.74,92.99,2.05,87.54,3.13
SRB00040,Bogojevo,2023-12-15,0.04,3.12,7.72,-1.28,89.87,3.16,66.09,3.09
SRB00040,Bogojevo,2023-12-16,0.0,0.21,6.27,-3.55,84.97,2.47,10.93,6.37
SRB00040,Bogojevo,2023-12-17,0.01,1.06,7.17,-1.76,88.4,1.55,24.97,5.98
SRB00040,Bogojevo,2023-12-18,0.0,2.93,9.07,-1.24,78.81,1.27,3.68,6.63
SRB00040,Bogojevo,2023-12-19,0.0,3.89,10.46,0.94,89.16,1.09,0.94,6.73
SRB00040,Bogojevo,2023-12-20,0.0,2.11,5.26,-0.15,93.02,1.74,70.58,3.72
SRB00040,Bogojevo,2023-12-21,0.51,4.59,9.76,-0.11,82.6,2.62,81.43,5.91
SRB00040,Bogojevo,2023-12-22,2.87,6.21,8.68,3.27,88.97,3.27,92.28,4.43
SRB00040,Bogojevo,2023-12-23,1.82,4.74,6.29,3.47,89.53,3.64,91.0,2.76
SRB00040,Bogojevo,2023-12-24,0.01,6.11,12.16,1.49,92.7,1.79,98.12,4.29
SRB00040,Bogojevo,2023-12-25,0.0,9.91,16.34,6.14,88.78,3.49,45.11,5.92
SRB00040,Bogojevo,2023-12-26,0.0,8.11,14.86,4.21,91.95,2.5,14.57,6.27
SRB00040,Bogojevo,2023-12-27,0.01,6.54,12.31,3.61,85.88,1.42,51.9,4.31
SRB00040,Bogojevo,2023-12-28,0.01,5.6,12.01,2.13,94.21,1.85,28.21,6.4
SRB00040,Bogojevo,2023-12-29,0.0,7.21,13.92,3.35,90.42,2.2,62.43,5.0
SRB00040,Bogojevo,2023-12-30,0.02,8.32,12.54,5.37,92.34,1.76,77.09,4.96
SRB00040,Bogojevo,2023-12-31,0.0,6.86,13.3,2.82,89.3,1.88,41.23,5.62
SRB00002,Novi Sad,2013-01-01,0.01,-0.4,5.17,-3.71,91.53,2.01,85.97,3.12
SRB00002,Novi Sad,2013-01-02,0.01,0.87,7.3,-1.72,94.13,1.15,78.94,3.81
SRB00002,Novi Sad,2013-01-03,0.01,1.36,6.6,-1.91,84.45,1.31,91.39,6.04
SRB00002,Novi Sad,2013-01-04,0.13,4.23,9.36,1.56,88.67,4.09,93.94,5.05
SRB00002,Novi Sad,2013-01-05,5.16,5.29,9.64,1.12,89.93,4.43,68.4,3.74
SRB00002,Novi Sad,2013-01-06,2.7,0.54,3.51,-2.67,88.06,2.85,95.85,3.7
SRB00002,Novi Sad,2013-01-07,1.77,-1.15,2.3,-5.94,79.26,3.32,88.13,4.03
SRB00002,Novi Sad,2013-01-08,0.03,-3.3,0.51,-6.38,73.5,1.5,79.41,5.68
SRB00002,Novi Sad,2013-01-09,1.35,-1.57,1.38,-3.39,89.18,1.36,98.8,2.61
SRB00002,Novi Sad,2013-01-10,3.85,1.49,4.38,-1.73,97.26,1.5,99.43,2.77
SRB00002,Novi Sad,2013-01-11,5.71,2.6,7.57,-2.32,93.73,1.57,87.89,3.19
SRB00002,Novi Sad,2013-01-12,0.0,-2.74,2.22,-6.1,81.38,1.69,26.78,7.69
SRB00002,Novi Sad,2013-01-13,0.28,-0.97,4.03,-4.56,84.48,2.83,98.29,3.41
SRB00002,Novi Sad,2013-01-14,0.81,2.34,5.13,-0.47,91.38,5.86,98.47,3.16
SRB00002,Novi Sad,2013-01-15,4.28,5.19,9.13,2.56,93.45,4.45,99.22,3.35
SRB00002,Novi Sad,2013-01-16,5.18,4.3,7.44,2.42,90.47,3.14,99.33,2.25
SRB00002,Novi Sad,2013-01-17,1.56,4.22,7.47,2.47,89.96,1.88,99.27,2.89
SRB00002,Novi Sad,2013-01-18,13.43,0.54,3.21,-3.19,93.06,3.64,99.43,1.29
SRB00002,Novi Sad,2013-01-19,2.29,-2.85,1.11,-5.42,87.44,3.25,91.9,4.27
SRB00002,Novi Sad,2013-01-20,1.32,4.53,10.01,-1.49,92.02,2.67,99.39,4.28
SRB00002,Novi Sad,2013-01-21,0.06,7.54,9.91,5.61,90.14,4.21,99.58,3.63
SRB00002,Novi Sad,2013-01-22,1.62,3.85,6.91,-0.3,88.04,2.95,89.21,3.7
SRB00002,Novi Sad,2013-01-23,0.22,1.47,6.69,-1.4,85.22,1.3,81.23,4.86
SRB00002,Novi Sad,2013-01-24,2.27,2.08,5.66,-1.1,92.45,3.59,97.98,4.86
SRB00002,Novi Sad,2013-01-25,4.66,-0.76,1.2,-3.15,88.82,3.47,97.71,3.17
SRB00002,Novi Sad,2013-01-26,1.67,-2.23,0.64,-4.36,88.62,1.0,98.23,2.18
