station_id,name,image_date,satellite,Blue,Green,Red,NIR,SWIR1,SWIR2,RedEdge1,RedEdge2,RedEdge3,NDVI,NDWI,MNDWI,NDTI,FAI,EVI
SRB00041,Smederevo,2013-08-237,L8,0.0245267354848836,0.04416689353742948,0.03491390783071357,0.08391183721828609,0.05826548351470942,0.03795515811019757,-9999,-9999,-9999,0.1091723285877291,0.08383289449992469,0.3286916289065421,-0.20574996336641563,0.03965729911397324,0.08988142473566299
SRB00005,Banatska Palanka,2013-08-237,L8,0.022049907778060488,0.044222623049482004,0.03032003262979474,0.05455140474807071,0.03358573694958613,0.02088663476587748,-9999,-9999,-9999,-0.044495501730563415,0.2604335042704145,0.48510760385650303,-0.23506837435482172,0.022925090390359396,0.04255702617241377
SRB00001,Bezdan,2013-09-244,L8,0.03635757578271707,0.06377552611152121,0.04924413390745833,0.18297643270857475,0.09222977176010765,0.04997316431098698,-9999,-9999,-9999,0.31311109274707305,-0.21830506630844623,0.0877325783978068,-0.15335357726967622,0.11653804366005681,0.24548855546767798
SRB00040,Bogojevo,2013-09-244,L8,0.027669840585927228,0.05744681709570365,0.04014062146809253,0.15462274511680738,0.06328627252816346,0.030134649845923962,-9999,-9999,-9999,0.1998772951446589,-0.07434967712236311,0.29403504941855324,-0.18862791097294784,0.10522386322468648,0.20530420418188758
SRB00002,Novi Sad,2013-09-244,L8,0.04666061384148394,0.07012659295061145,0.07178755190581537,0.20120985279967393,0.16106030051348239,0.11902290683339016,-9999,-9999,-9999,0.36873434464548865,-0.36164314048910395,-0.23624938292397332,-0.01557847623393173,0.0937132014507916,0.24087931688137867
SRB00040,Bogojevo,2013-09-244,L8,0.023650994286205304,0.055045996727309324,0.03727560340983598,0.15223392380456388,0.06269082392034692,0.030097464500710124,-9999,-9999,-9999,0.18296186017928484,-0.047309820699118404,0.30842826386359506,-0.20523792757159487,0.10479223219052254,0.2063811213770729
SRB00002,Novi Sad,2013-09-244,L8,0.04682286876570137,0.07015241635983478,0.07169505080953922,0.2010363361077228,0.16083515708308999,0.11864469475687196,-9999,-9999,-9999,0.3689197376406792,-0.36107367202582735,-0.23540212722381995,-0.0165360349642014,0.09368524278876397,0.24129132053771052
SRB00003,Zemun,2013-09-244,L8,0.04176076689366132,0.0611543445452285,0.05214652683962296,0.06982550148879257,0.05114841934327678,0.03963909962504512,-9999,-9999,-9999,-0.06593351336827466,0.17437492555514833,0.4685765439160713,-0.12103010662030696,0.0180782176477075,0.027981104323885234
SRB00001,Bezdan,2013-09-251,L8,0.030933223240749017,0.05806406803240575,0.044462503256734544,0.16851854890291493,0.08654611951312913,0.04867880297709152,-9999,-9999,-9999,0.16297506676692705,-0.08940621271201823,0.08568132325016933,-0.1647813917070971,0.10722259914362131,0.2240976018881514
SRB00040,Bogojevo,2013-09-251,L8,0.028670907934367988,0.05573825142662168,0.039739272166934236,0.14544388213323856,0.06233559819131659,0.03089926735526491,-9999,-9999,-9999,0.02322390929988363,0.06769914419941678,0.2797674802023395,-0.1829140548678501,0.09666607955654963,0.18304652003685906
SRB00002,Novi Sad,2013-09-253,L8,0.0662275,0.10360000000000003,0.13013750000000002,0.24528,0.2132425,0.16847250000000003,-9999,-9999,-9999,0.30670520154228287,-0.40609951845906894,-0.3460473263529986,0.1135354831809187,0.08190049999999999,0.18821530356291968
SRB00003,Zemun,2013-09-253,L8,0.045092605111521175,0.06793189276557031,0.05564077071213877,0.0672409851809982,0.05222922716495274,0.039661684072675084,-9999,-9999,-9999,-0.19165280163516354,0.29898831295450384,0.5041184850490419,-0.1394547599348871,0.012964831887734056,0.011133141337244898
SRB00041,Smederevo,2013-09-253,L8,0.032300614655334965,0.051253129234871034,0.03859307400608991,0.0796201060986147,0.0556116755161555,0.03626210247610234,-9999,-9999,-9999,0.016659450375058577,0.14841880801604362,0.3633273054750477,-0.18955393429990938,0.03421959148849872,0.07407833765914264
SRB00005,Banatska Palanka,2013-09-253,L8,0.03209386130435612,0.05569911535706898,0.03568809081217826,0.055440202606765875,0.034389107184891764,0.02152318719443765,-9999,-9999,-9999,-0.17490244498194787,0.38399245918585057,0.5451079579745555,-0.2729386823570743,0.020271705245501502,0.03040626836621277
SRB00001,Bezdan,2013-09-267,L8,0.041541540919277,0.07134254026416886,0.06252252370471498,0.17151592860681517,0.07733428272742371,0.039471971717053494,-9999,-9999,-9999,0.18010377509978412,-0.13657947896297432,0.1463194955606034,-0.10674525514667012,0.10306870129301644,0.19540732352946136
SRB00040,Bogojevo,2013-09-267,L8,0.04017650654385226,0.0716914064469861,0.06331879370276058,0.14157659774584308,0.05524706295856715,0.0255466455818689,-9999,-9999,-9999,-0.009828845765643746,0.04853530394272125,0.3597834851820298,-0.09406489946927818,0.08148649634076062,0.1325715485657772
SRB00002,Novi Sad,2013-09-269,L8,0.047574344295275794,0.08191258694969478,0.07573401477457833,0.3114739300820422,0.1987727946819367,0.12920724148167817,-9999,-9999,-9999,0.609756945142058,-0.582962322515951,-0.4138612351860665,-0.047742966452680995,0.18652440334452122,0.4195113438618962
SRB00003,Zemun,2013-09-269,L8,0.05420327250550512,0.08380412150893157,0.07995726000336761,0.06670175533882979,0.046199968556467935,0.035631865251484394,-9999,-9999,-9999,-0.31233438266416114,0.33165651095456467,0.5853747482397096,-0.032894351399703224,2.474119142214618E-4,-0.04142408017877269
SRB00041,Smederevo,2013-09-269,L8,0.03289599213409389,0.06069120990345696,0.04889182269640092,0.07325780536313342,0.05184401825694288,0.03436962618210421,-9999,-9999,-9999,-0.2907373914118288,0.3529483952296628,0.47429726225223673,-0.12687649351403832,0.02318510444251607,0.03632240334005993
