Station_ID,Station_Name,Date,river_discharge_m3s
SRB00002,Novi Sad,2023-06-16,4110.5
SRB00002,Novi Sad,2023-06-17,3943.57
SRB00002,Novi Sad,2023-06-18,3731.5
SRB00002,Novi Sad,2023-06-19,3514.6
SRB00002,Novi Sad,2023-06-20,3317.94
SRB00002,Novi Sad,2023-06-21,3139.51
SRB00002,Novi Sad,2023-06-22,2991.27
SRB00002,Novi Sad,2023-06-23,2863.18
SRB00002,Novi Sad,2023-06-24,2797.98
SRB00002,Novi Sad,2023-06-25,2759.58
SRB00002,Novi Sad,2023-06-26,2759.58
SRB00002,Novi Sad,2023-06-27,2772.32
SRB00002,Novi Sad,2023-06-28,2810.9
SRB00002,Novi Sad,2023-06-29,2856.59
SRB00002,Novi Sad,2023-06-30,2869.78
SRB00002,Novi Sad,2023-07-01,2817.38
SRB00002,Novi Sad,2023-07-02,2727.98
SRB00002,Novi Sad,2023-07-03,2659.72
SRB00002,Novi Sad,2023-07-04,2641.41
SRB00002,Novi Sad,2023-07-05,2678.17
SRB00002,Novi Sad,2023-07-06,2797.98
SRB00002,Novi Sad,2023-07-07,2929.89
SRB00002,Novi Sad,2023-07-08,2957.01
SRB00002,Novi Sad,2023-07-09,2889.68
SRB00002,Novi Sad,2023-07-10,2823.88
SRB00002,Novi Sad,2023-07-11,2753.23
SRB00002,Novi Sad,2023-07-12,2678.17
SRB00002,Novi Sad,2023-07-13,2581.26
SRB00002,Novi Sad,2023-07-14,2493.6
SRB00002,Novi Sad,2023-07-15,2431.2
SRB00002,Novi Sad,2023-07-16,2403.36
SRB00002,Novi Sad,2023-07-17,2397.83
SRB00002,Novi Sad,2023-07-18,2436.81
SRB00002,Novi Sad,2023-07-19,2510.89
SRB00002,Novi Sad,2023-07-20,2528.3
SRB00002,Novi Sad,2023-07-21,2476.42
SRB00002,Novi Sad,2023-07-22,2420.03
SRB00002,Novi Sad,2023-07-23,2431.2
SRB00002,Novi Sad,2023-07-24,2510.89
SRB00002,Novi Sad,2023-07-25,2605.15
SRB00002,Novi Sad,2023-07-26,2672.01
SRB00002,Novi Sad,2023-07-27,2740.57
SRB00002,Novi Sad,2023-07-28,2817.38
SRB00002,Novi Sad,2023-07-29,2883.03
SRB00002,Novi Sad,2023-07-30,3018.95
SRB00002,Novi Sad,2023-07-31,3212.66
SRB00002,Novi Sad,2023-08-01,3295.1
SRB00002,Novi Sad,2023-08-02,3242.4
SRB00002,Novi Sad,2023-08-03,3175.87
SRB00002,Novi Sad,2023-08-04,3168.57
SRB00002,Novi Sad,2023-08-05,3168.57
SRB00002,Novi Sad,2023-08-06,3310.31
SRB00002,Novi Sad,2023-08-07,3688.78
SRB00002,Novi Sad,2023-08-08,4119.98
SRB00002,Novi Sad,2023-08-09,4654.86
SRB00002,Novi Sad,2023-08-10,5444.03
SRB00002,Novi Sad,2023-08-11,5901.01
SRB00002,Novi Sad,2023-08-12,5820.03
SRB00002,Novi Sad,2023-08-13,5532.5
SRB00002,Novi Sad,2023-08-14,5259.17
SRB00002,Novi Sad,2023-08-15,4976.37
SRB00002,Novi Sad,2023-08-16,4633.47
SRB00002,Novi Sad,2023-08-17,4264.8
SRB00002,Novi Sad,2023-08-18,3925.45
SRB00002,Novi Sad,2023-08-19,3654.95
SRB00002,Novi Sad,2023-08-20,3442.5
SRB00002,Novi Sad,2023-08-21,3295.1
SRB00002,Novi Sad,2023-08-22,3212.66
SRB00002,Novi Sad,2023-08-23,3146.75
SRB00002,Novi Sad,2023-08-24,3046.89
SRB00002,Novi Sad,2023-08-25,2923.15
SRB00002,Novi Sad,2023-08-26,2791.54
SRB00002,Novi Sad,2023-08-27,2665.86
SRB00002,Novi Sad,2023-08-28,2551.7
SRB00002,Novi Sad,2023-08-29,2459.37
SRB00002,Novi Sad,2023-08-30,2397.83
SRB00002,Novi Sad,2023-08-31,2386.81
SRB00002,Novi Sad,2023-09-01,2672.01
SRB00002,Novi Sad,2023-09-02,4072.8
SRB00002,Novi Sad,2023-09-03,5456.58
SRB00002,Novi Sad,2023-09-04,5481.77
SRB00002,Novi Sad,2023-09-05,5115.82
SRB00002,Novi Sad,2023-09-06,4741.42
SRB00002,Novi Sad,2023-09-07,4374.22
SRB00002,Novi Sad,2023-09-08,4026.17
SRB00002,Novi Sad,2023-09-09,3714.35
SRB00002,Novi Sad,2023-09-10,3442.5
SRB00002,Novi Sad,2023-09-11,3205.27
SRB00002,Novi Sad,2023-09-12,2991.27
SRB00002,Novi Sad,2023-09-13,2804.43
SRB00002,Novi Sad,2023-09-14,2641.41
SRB00002,Novi Sad,2023-09-15,2505.11
SRB00002,Novi Sad,2023-09-16,2386.81
SRB00002,Novi Sad,2023-09-17,2300.44
SRB00002,Novi Sad,2023-09-18,2263.64
SRB00002,Novi Sad,2023-09-19,2300.44
SRB00002,Novi Sad,2023-09-20,2420.03
SRB00002,Novi Sad,2023-09-21,2516.68
SRB00002,Novi Sad,2023-09-22,2493.6
SRB00002,Novi Sad,2023-09-23,2420.03
SRB00002,Novi Sad,2023-09-24,2375.84
SRB00002,Novi Sad,2023-09-25,2386.81
SRB00002,Novi Sad,2023-09-26,2442.43
SRB00002,Novi Sad,2023-09-27,2510.89
SRB00002,Novi Sad,2023-09-28,2599.16
SRB00002,Novi Sad,2023-09-29,2721.7
SRB00002,Novi Sad,2023-09-30,2772.32
SRB00002,Novi Sad,2023-10-01,2715.44
SRB00002,Novi Sad,2023-10-02,2587.21
SRB00002,Novi Sad,2023-10-03,2436.81
SRB00002,Novi Sad,2023-10-04,2295.15
SRB00002,Novi Sad,2023-10-05,2176.71
SRB00002,Novi Sad,2023-10-06,2078.7
SRB00002,Novi Sad,2023-10-07,1998.86
SRB00002,Novi Sad,2023-10-08,1944.36
SRB00002,Novi Sad,2023-10-09,1904.46
SRB00002,Novi Sad,2023-10-10,1865.38
SRB00002,Novi Sad,2023-10-11,1852.53
SRB00002,Novi Sad,2023-10-12,1835.54
SRB00002,Novi Sad,2023-10-13,1810.34
SRB00002,Novi Sad,2023-10-14,1781.38
SRB00002,Novi Sad,2023-10-15,1760.98
SRB00002,Novi Sad,2023-10-16,1740.81
SRB00002,Novi Sad,2023-10-17,1724.84
SRB00002,Novi Sad,2023-10-18,1701.16
SRB00002,Novi Sad,2023-10-19,1685.55
SRB00002,Novi Sad,2023-10-20,1685.55
SRB00002,Novi Sad,2023-10-21,1709.02
SRB00002,Novi Sad,2023-10-22,1752.88
SRB00002,Novi Sad,2023-10-23,1806.17
SRB00002,Novi Sad,2023-10-24,1822.9
SRB00002,Novi Sad,2023-10-25,1818.7
SRB00002,Novi Sad,2023-10-26,1810.34
SRB00002,Novi Sad,2023-10-27,1839.77
SRB00002,Novi Sad,2023-10-28,1971.42
SRB00002,Novi Sad,2023-10-29,2191.81
SRB00002,Novi Sad,2023-10-30,2414.46
SRB00002,Novi Sad,2023-10-31,2641.41
SRB00002,Novi Sad,2023-11-01,2896.34
SRB00002,Novi Sad,2023-11-02,3132.29
SRB00002,Novi Sad,2023-11-03,3272.41
SRB00002,Novi Sad,2023-11-04,3295.1
SRB00002,Novi Sad,2023-11-05,3310.31
SRB00002,Novi Sad,2023-11-06,3506.52
SRB00002,Novi Sad,2023-11-07,3952.67
SRB00002,Novi Sad,2023-11-08,4708.77
SRB00002,Novi Sad,2023-11-09,5175.07
SRB00002,Novi Sad,2023-11-10,5045.61
SRB00002,Novi Sad,2023-11-11,4741.42
SRB00002,Novi Sad,2023-11-12,4445.31
SRB00002,Novi Sad,2023-11-13,4158.11
SRB00002,Novi Sad,2023-11-14,3898.42
SRB00002,Novi Sad,2023-11-15,3663.37
SRB00002,Novi Sad,2023-11-16,3474.36
SRB00002,Novi Sad,2023-11-17,3356.38
SRB00002,Novi Sad,2023-11-18,3356.38
SRB00002,Novi Sad,2023-11-19,3555.31
SRB00002,Novi Sad,2023-11-20,3907.41
SRB00002,Novi Sad,2023-11-21,4364.16
SRB00002,Novi Sad,2023-11-22,4697.94
SRB00002,Novi Sad,2023-11-23,4919.39
SRB00002,Novi Sad,2023-11-24,4976.37
SRB00002,Novi Sad,2023-11-25,4851.89
SRB00002,Novi Sad,2023-11-26,4644.15
SRB00002,Novi Sad,2023-11-27,4455.56
SRB00002,Novi Sad,2023-11-28,4284.48
SRB00002,Novi Sad,2023-11-29,4196.59
SRB00002,Novi Sad,2023-11-30,4225.69
SRB00002,Novi Sad,2023-12-01,4206.27
SRB00002,Novi Sad,2023-12-02,4054.09
SRB00002,Novi Sad,2023-12-03,3853.78
SRB00002,Novi Sad,2023-12-04,3688.78
SRB00002,Novi Sad,2023-12-05,3563.51
SRB00002,Novi Sad,2023-12-06,3458.39
SRB00002,Novi Sad,2023-12-07,3379.65
SRB00002,Novi Sad,2023-12-08,3317.94
SRB00002,Novi Sad,2023-12-09,3234.94
SRB00002,Novi Sad,2023-12-10,3060.96
SRB00002,Novi Sad,2023-12-11,2869.78
SRB00002,Novi Sad,2023-12-12,2690.54
SRB00002,Novi Sad,2023-12-13,2557.59
SRB00002,Novi Sad,2023-12-14,2470.72
SRB00002,Novi Sad,2023-12-15,2516.68
SRB00002,Novi Sad,2023-12-16,2936.65
SRB00002,Novi Sad,2023-12-17,4035.45
SRB00002,Novi Sad,2023-12-18,4896.79
SRB00002,Novi Sad,2023-12-19,5198.96
SRB00002,Novi Sad,2023-12-20,5469.16
SRB00002,Novi Sad,2023-12-21,5674.45
SRB00002,Novi Sad,2023-12-22,5558.04
SRB00002,Novi Sad,2023-12-23,5198.96
SRB00002,Novi Sad,2023-12-24,4807.39
SRB00002,Novi Sad,2023-12-25,4507.17
SRB00002,Novi Sad,2023-12-26,4622.81
SRB00002,Novi Sad,2023-12-27,5583.7
SRB00002,Novi Sad,2023-12-28,6425.88
SRB00002,Novi Sad,2023-12-29,6515.28
SRB00002,Novi Sad,2023-12-30,6425.88
SRB00002,Novi Sad,2023-12-31,6366.95
SRB00003,Zemun,2013-01-01,6010.74
SRB00003,Zemun,2013-01-02,5820.03
SRB00003,Zemun,2013-01-03,5558.04
SRB00003,Zemun,2013-01-04,5271.3
SRB00003,Zemun,2013-01-05,4964.92
SRB00003,Zemun,2013-01-06,4654.86
SRB00003,Zemun,2013-01-07,4394.42
SRB00003,Zemun,2013-01-08,4344.1
SRB00003,Zemun,2013-01-09,5080.6
SRB00003,Zemun,2013-01-10,6590.74
SRB00003,Zemun,2013-01-11,7078.46
SRB00003,Zemun,2013-01-12,6838.12
SRB00003,Zemun,2013-01-13,6455.54
SRB00003,Zemun,2013-01-14,6038.48
SRB00003,Zemun,2013-01-15,5609.48
SRB00003,Zemun,2013-01-16,5235.01
SRB00003,Zemun,2013-01-17,5080.6
SRB00003,Zemun,2013-01-18,5034.0
SRB00003,Zemun,2013-01-19,4818.48
SRB00003,Zemun,2013-01-20,4580.42
SRB00003,Zemun,2013-01-21,4374.22
SRB00003,Zemun,2013-01-22,4274.63
SRB00003,Zemun,2013-01-23,4644.15
SRB00003,Zemun,2013-01-24,5558.04
SRB00003,Zemun,2013-01-25,5969.35
SRB00003,Zemun,2013-01-26,5887.44
SRB00003,Zemun,2013-01-27,5779.96
SRB00003,Zemun,2013-01-28,5558.04
SRB00003,Zemun,2013-01-29,5210.95
SRB00003,Zemun,2013-01-30,4829.59
SRB00003,Zemun,2013-01-31,4486.45
SRB00003,Zemun,2013-02-01,4215.96
SRB00003,Zemun,2013-02-02,4063.43
SRB00003,Zemun,2013-02-03,4344.1
SRB00003,Zemun,2013-02-04,6052.41
SRB00003,Zemun,2013-02-05,8221.43
SRB00003,Zemun,2013-02-06,9203.5
SRB00003,Zemun,2013-02-07,9483.18
SRB00003,Zemun,2013-02-08,9548.93
SRB00003,Zemun,2013-02-09,9417.9
SRB00003,Zemun,2013-02-10,9056.33
SRB00003,Zemun,2013-02-11,8451.79
SRB00003,Zemun,2013-02-12,7743.62
SRB00003,Zemun,2013-02-13,7062.18
SRB00003,Zemun,2013-02-14,6545.36
SRB00003,Zemun,2013-02-15,6222.0
SRB00003,Zemun,2013-02-16,5914.62
SRB00003,Zemun,2013-02-17,5570.86
SRB00003,Zemun,2013-02-18,5235.01
SRB00003,Zemun,2013-02-19,4942.11
SRB00003,Zemun,2013-02-20,4697.94
SRB00003,Zemun,2013-02-21,4496.8
SRB00003,Zemun,2013-02-22,4314.19
SRB00003,Zemun,2013-02-23,4177.3
SRB00003,Zemun,2013-02-24,4091.61
SRB00003,Zemun,2013-02-25,4186.94
SRB00003,Zemun,2013-02-26,4851.89
SRB00003,Zemun,2013-02-27,5369.32
SRB00003,Zemun,2013-02-28,5596.57
SRB00003,Zemun,2013-03-01,5887.44
SRB00003,Zemun,2013-03-02,6150.77
SRB00003,Zemun,2013-03-03,6236.35
SRB00003,Zemun,2013-03-04,6164.95
SRB00003,Zemun,2013-03-05,6024.6
SRB00003,Zemun,2013-03-06,5793.29
SRB00003,Zemun,2013-03-07,5481.77
SRB00003,Zemun,2013-03-08,5222.96
SRB00003,Zemun,2013-03-09,5175.07
SRB00003,Zemun,2013-03-10,5369.32
SRB00003,Zemun,2013-03-11,5820.03
SRB00003,Zemun,2013-03-12,6636.43
SRB00003,Zemun,2013-03-13,7672.61
SRB00003,Zemun,2013-03-14,8708.64
SRB00003,Zemun,2013-03-15,9771.37
SRB00003,Zemun,2013-03-16,10422.18
SRB00003,Zemun,2013-03-17,10279.17
SRB00003,Zemun,2013-03-18,9771.37
SRB00003,Zemun,2013-03-19,9353.06
SRB00003,Zemun,2013-03-20,9417.9
SRB00003,Zemun,2013-03-21,9681.78
SRB00003,Zemun,2013-03-22,9615.12
SRB00003,Zemun,2013-03-23,9659.51
SRB00003,Zemun,2013-03-24,9793.9
SRB00003,Zemun,2013-03-25,9615.12
SRB00003,Zemun,2013-03-26,9140.13
SRB00003,Zemun,2013-03-27,8569.38
SRB00003,Zemun,2013-03-28,7942.28
SRB00003,Zemun,2013-03-29,7361.07
SRB00003,Zemun,2013-03-30,7176.94
SRB00003,Zemun,2013-03-31,7497.94
SRB00003,Zemun,2013-04-01,8297.51
SRB00003,Zemun,2013-04-02,9161.2
SRB00003,Zemun,2013-04-03,9907.32
SRB00003,Zemun,2013-04-04,10863.25
SRB00003,Zemun,2013-04-05,11427.79
SRB00003,Zemun,2013-04-06,11480.54
SRB00003,Zemun,2013-04-07,11480.54
SRB00003,Zemun,2013-04-08,11349.1
SRB00003,Zemun,2013-04-09,10838.27
SRB00003,Zemun,2013-04-10,10138.12
SRB00003,Zemun,2013-04-11,9461.37
SRB00003,Zemun,2013-04-12,8952.65
SRB00003,Zemun,2013-04-13,8628.79
SRB00003,Zemun,2013-04-14,8471.27
SRB00003,Zemun,2013-04-15,8549.67
SRB00003,Zemun,2013-04-16,8911.51
SRB00003,Zemun,2013-04-17,9483.18
SRB00003,Zemun,2013-04-18,9793.9
SRB00003,Zemun,2013-04-19,9704.1
SRB00003,Zemun,2013-04-20,9570.94
SRB00003,Zemun,2013-04-21,9570.94
SRB00003,Zemun,2013-04-22,9704.1
SRB00003,Zemun,2013-04-23,9861.79
SRB00003,Zemun,2013-04-24,9930.16
SRB00003,Zemun,2013-04-25,9816.48
SRB00003,Zemun,2013-04-26,9570.94
SRB00003,Zemun,2013-04-27,9245.98
SRB00003,Zemun,2013-04-28,8870.56
SRB00003,Zemun,2013-04-29,8510.38
SRB00003,Zemun,2013-04-30,8221.43
SRB00003,Zemun,2013-05-01,7997.34
SRB00003,Zemun,2013-05-02,7761.47
SRB00003,Zemun,2013-05-03,7463.49
SRB00003,Zemun,2013-05-04,7143.96
SRB00003,Zemun,2013-05-05,6933.26
SRB00003,Zemun,2013-05-06,7013.55
SRB00003,Zemun,2013-05-07,7361.07
SRB00003,Zemun,2013-05-08,7690.3
SRB00003,Zemun,2013-05-09,7815.28
SRB00003,Zemun,2013-05-10,7797.3
SRB00003,Zemun,2013-05-11,7654.97
SRB00003,Zemun,2013-05-12,7480.7
SRB00003,Zemun,2013-05-13,7395.05
SRB00003,Zemun,2013-05-14,7515.23
SRB00003,Zemun,2013-05-15,7797.3
SRB00003,Zemun,2013-05-16,7887.6
SRB00003,Zemun,2013-05-17,7672.61
SRB00003,Zemun,2013-05-18,7310.39
SRB00003,Zemun,2013-05-19,6949.24
SRB00003,Zemun,2013-05-20,6667.07
SRB00003,Zemun,2013-05-21,6411.09
SRB00003,Zemun,2013-05-22,6207.69
SRB00003,Zemun,2013-05-23,6094.37
SRB00003,Zemun,2013-05-24,6052.41
SRB00003,Zemun,2013-05-25,6294.06
SRB00003,Zemun,2013-05-26,6590.74
SRB00003,Zemun,2013-05-27,6728.77
SRB00003,Zemun,2013-05-28,6838.12
SRB00003,Zemun,2013-05-29,6965.26
SRB00003,Zemun,2013-05-30,7078.46
SRB00003,Zemun,2013-05-31,7210.08
SRB00003,Zemun,2013-06-01,7378.04
SRB00003,Zemun,2013-06-02,7743.62
SRB00003,Zemun,2013-06-03,8530.0
SRB00003,Zemun,2013-06-04,10567.18
SRB00003,Zemun,2013-06-05,12763.39
SRB00003,Zemun,2013-06-06,13242.42
SRB00003,Zemun,2013-06-07,13613.44
SRB00003,Zemun,2013-06-08,14420.15
SRB00003,Zemun,2013-06-09,13994.87
SRB00003,Zemun,2013-06-10,12822.3
SRB00003,Zemun,2013-06-11,11693.99
SRB00003,Zemun,2013-06-12,10738.9
SRB00003,Zemun,2013-06-13,10022.05
SRB00003,Zemun,2013-06-14,9637.29
SRB00003,Zemun,2013-06-15,9439.61
SRB00003,Zemun,2013-06-16,9182.33
SRB00003,Zemun,2013-06-17,8769.01
SRB00003,Zemun,2013-06-18,8355.03
SRB00003,Zemun,2013-06-19,7978.95
SRB00003,Zemun,2013-06-20,7654.97
SRB00003,Zemun,2013-06-21,7293.57
SRB00003,Zemun,2013-06-22,6933.26
SRB00003,Zemun,2013-06-23,6605.93
SRB00003,Zemun,2013-06-24,6366.95
SRB00003,Zemun,2013-06-25,6250.73
SRB00003,Zemun,2013-06-26,6279.58
SRB00003,Zemun,2013-06-27,6621.17
SRB00003,Zemun,2013-06-28,7276.8
SRB00003,Zemun,2013-06-29,7924.01
SRB00003,Zemun,2013-06-30,8164.82
SRB00003,Zemun,2013-07-01,7942.28
SRB00003,Zemun,2013-07-02,7480.7
SRB00003,Zemun,2013-07-03,7013.55
SRB00003,Zemun,2013-07-04,6621.17
SRB00003,Zemun,2013-07-05,6279.58
SRB00003,Zemun,2013-07-06,5941.92
SRB00003,Zemun,2013-07-07,5661.39
SRB00003,Zemun,2013-07-08,5558.04
SRB00003,Zemun,2013-07-09,5570.86
SRB00003,Zemun,2013-07-10,5661.39
SRB00003,Zemun,2013-07-11,5740.17
SRB00003,Zemun,2013-07-12,5740.17
SRB00003,Zemun,2013-07-13,5622.41
SRB00003,Zemun,2013-07-14,5481.77
SRB00003,Zemun,2013-07-15,5332.35
SRB00003,Zemun,2013-07-16,5175.07
SRB00003,Zemun,2013-07-17,4976.37
SRB00003,Zemun,2013-07-18,4752.35
SRB00003,Zemun,2013-07-19,4507.17
SRB00003,Zemun,2013-07-20,4264.8
SRB00003,Zemun,2013-07-21,4063.43
SRB00003,Zemun,2013-07-22,3880.5
SRB00003,Zemun,2013-07-23,3722.92
SRB00003,Zemun,2013-07-24,3588.22
SRB00003,Zemun,2013-07-25,3474.36
SRB00003,Zemun,2013-07-26,3364.12
SRB00003,Zemun,2013-07-27,3249.87
SRB00003,Zemun,2013-07-28,3139.51
SRB00003,Zemun,2013-07-29,3032.89
SRB00003,Zemun,2013-07-30,2950.21
SRB00003,Zemun,2013-07-31,2876.4
SRB00003,Zemun,2013-08-01,2823.88
SRB00003,Zemun,2013-08-02,2765.94
SRB00003,Zemun,2013-08-03,2740.57
SRB00003,Zemun,2013-08-04,2810.9
SRB00003,Zemun,2013-08-05,2929.89
SRB00003,Zemun,2013-08-06,2963.83
SRB00003,Zemun,2013-08-07,2876.4
SRB00003,Zemun,2013-08-08,2740.57
SRB00003,Zemun,2013-08-09,2611.16
SRB00003,Zemun,2013-08-10,2516.68
SRB00003,Zemun,2013-08-11,2453.71
SRB00003,Zemun,2013-08-12,2414.46
SRB00003,Zemun,2013-08-13,2414.46
SRB00003,Zemun,2013-08-14,2522.48
SRB00003,Zemun,2013-08-15,2823.88
SRB00003,Zemun,2013-08-16,3103.56
SRB00003,Zemun,2013-08-17,3146.75
SRB00003,Zemun,2013-08-18,3046.89
SRB00003,Zemun,2013-08-19,2929.89
SRB00003,Zemun,2013-08-20,2804.43
SRB00003,Zemun,2013-08-21,2678.17
SRB00003,Zemun,2013-08-22,2557.59
SRB00003,Zemun,2013-08-23,2459.37
SRB00003,Zemun,2013-08-24,2420.03
SRB00003,Zemun,2013-08-25,2499.35
SRB00003,Zemun,2013-08-26,2653.61
SRB00003,Zemun,2013-08-27,2740.57
SRB00003,Zemun,2013-08-28,2797.98
SRB00003,Zemun,2013-08-29,2903.02
SRB00003,Zemun,2013-08-30,3110.72
SRB00003,Zemun,2013-08-31,3530.83
SRB00003,Zemun,2013-09-01,4026.17
SRB00003,Zemun,2013-09-02,4384.31
SRB00003,Zemun,2013-09-03,4507.17
SRB00003,Zemun,2013-09-04,4334.11
SRB00003,Zemun,2013-09-05,4016.91
SRB00003,Zemun,2013-09-06,3740.11
SRB00003,Zemun,2013-09-07,3538.97
SRB00003,Zemun,2013-09-08,3371.87
SRB00003,Zemun,2013-09-09,3190.54
SRB00003,Zemun,2013-09-10,3005.08
SRB00003,Zemun,2013-09-11,2836.92
SRB00003,Zemun,2013-09-12,2746.89
SRB00003,Zemun,2013-09-13,2746.89
SRB00003,Zemun,2013-09-14,2830.39
SRB00003,Zemun,2013-09-15,2998.16
SRB00003,Zemun,2013-09-16,3287.52
SRB00003,Zemun,2013-09-17,3613.1
SRB00003,Zemun,2013-09-18,3880.5
SRB00003,Zemun,2013-09-19,4119.98
SRB00003,Zemun,2013-09-20,4354.12
SRB00003,Zemun,2013-09-21,4730.51
SRB00003,Zemun,2013-09-22,5406.54
SRB00003,Zemun,2013-09-23,6024.6
SRB00003,Zemun,2013-09-24,6108.42
SRB00003,Zemun,2013-09-25,5779.96
SRB00003,Zemun,2013-09-26,5332.35
SRB00003,Zemun,2013-09-27,4908.08
SRB00003,Zemun,2013-09-28,4517.56
SRB00003,Zemun,2013-09-29,4186.94
SRB00003,Zemun,2013-09-30,4026.17
SRB00003,Zemun,2013-10-01,4158.11
SRB00003,Zemun,2013-10-02,4590.98
SRB00003,Zemun,2013-10-03,4930.74
SRB00003,Zemun,2013-10-04,5080.6
SRB00003,Zemun,2013-10-05,4908.08
SRB00003,Zemun,2013-10-06,4644.15
SRB00003,Zemun,2013-10-07,4374.22
SRB00003,Zemun,2013-10-08,4101.04
SRB00003,Zemun,2013-10-09,3836.07
SRB00003,Zemun,2013-10-10,3604.79
SRB00003,Zemun,2013-10-11,3434.58
SRB00003,Zemun,2013-10-12,3348.66
SRB00003,Zemun,2013-10-13,3371.87
SRB00003,Zemun,2013-10-14,3458.39
SRB00003,Zemun,2013-10-15,3555.31
SRB00003,Zemun,2013-10-16,3844.92
SRB00003,Zemun,2013-10-17,4206.27
SRB00003,Zemun,2013-10-18,4384.31
SRB00003,Zemun,2013-10-19,4424.88
SRB00003,Zemun,2013-10-20,4486.45
SRB00003,Zemun,2013-10-21,4612.18
SRB00003,Zemun,2013-10-22,4719.63
SRB00003,Zemun,2013-10-23,4665.59
SRB00003,Zemun,2013-10-24,4455.56
SRB00003,Zemun,2013-10-25,4196.59
SRB00003,Zemun,2013-10-26,3925.45
SRB00003,Zemun,2013-10-27,3680.29
SRB00003,Zemun,2013-10-28,3474.36
SRB00003,Zemun,2013-10-29,3340.95
SRB00003,Zemun,2013-10-30,3257.37
SRB00003,Zemun,2013-10-31,3190.54
SRB00003,Zemun,2013-11-01,3096.42
SRB00003,Zemun,2013-11-02,2984.38
SRB00003,Zemun,2013-11-03,2896.34
SRB00003,Zemun,2013-11-04,2903.02
SRB00003,Zemun,2013-11-05,3018.95
SRB00003,Zemun,2013-11-06,3190.54
SRB00003,Zemun,2013-11-07,3379.65
SRB00003,Zemun,2013-11-08,3588.22
SRB00003,Zemun,2013-11-09,3844.92
SRB00003,Zemun,2013-11-10,4284.48
SRB00003,Zemun,2013-11-11,4976.37
SRB00003,Zemun,2013-11-12,5687.53
SRB00003,Zemun,2013-11-13,5887.44
SRB00003,Zemun,2013-11-14,6136.62
SRB00003,Zemun,2013-11-15,6323.12
SRB00003,Zemun,2013-11-16,6179.16
SRB00003,Zemun,2013-11-17,5873.89
SRB00003,Zemun,2013-11-18,5481.77
SRB00003,Zemun,2013-11-19,5080.6
SRB00003,Zemun,2013-11-20,4708.77
SRB00003,Zemun,2013-11-21,4414.7
SRB00003,Zemun,2013-11-22,4186.94
SRB00003,Zemun,2013-11-23,4044.76
SRB00003,Zemun,2013-11-24,4082.19
SRB00003,Zemun,2013-11-25,4424.88
SRB00003,Zemun,2013-11-26,4774.29
SRB00003,Zemun,2013-11-27,4964.92
SRB00003,Zemun,2013-11-28,5068.91
SRB00003,Zemun,2013-11-29,5163.16
SRB00003,Zemun,2013-11-30,5222.96
SRB00003,Zemun,2013-12-01,5104.05
SRB00003,Zemun,2013-12-02,4796.33
SRB00003,Zemun,2013-12-03,4424.88
SRB00003,Zemun,2013-12-04,4072.8
SRB00003,Zemun,2013-12-05,3800.89
SRB00003,Zemun,2013-12-06,3588.22
SRB00003,Zemun,2013-12-07,3395.25
SRB00003,Zemun,2013-12-08,3212.66
SRB00003,Zemun,2013-12-09,3039.89
SRB00003,Zemun,2013-12-10,2889.68
SRB00003,Zemun,2013-12-11,2778.71
SRB00003,Zemun,2013-12-12,2715.44
SRB00003,Zemun,2013-12-13,2721.7
SRB00003,Zemun,2013-12-14,2765.94
SRB00003,Zemun,2013-12-15,2823.88
SRB00003,Zemun,2013-12-16,2856.59
SRB00003,Zemun,2013-12-17,2830.39
SRB00003,Zemun,2013-12-18,2740.57
SRB00003,Zemun,2013-12-19,2617.18
SRB00003,Zemun,2013-12-20,2487.86
SRB00003,Zemun,2013-12-21,2370.37
SRB00003,Zemun,2013-12-22,2258.44
SRB00003,Zemun,2013-12-23,2161.72
SRB00003,Zemun,2013-12-24,2083.49
SRB00003,Zemun,2013-12-25,2017.37
SRB00003,Zemun,2013-12-26,1971.42
SRB00003,Zemun,2013-12-27,1944.36
SRB00003,Zemun,2013-12-28,2012.72
SRB00003,Zemun,2013-12-29,2176.71
SRB00003,Zemun,2013-12-30,2348.63
SRB00003,Zemun,2013-12-31,2629.27
SRB00003,Zemun,2014-01-01,2950.21
SRB00003,Zemun,2014-01-02,3183.2
SRB00003,Zemun,2014-01-03,3279.95
SRB00003,Zemun,2014-01-04,3279.95
SRB00003,Zemun,2014-01-05,3234.94
SRB00003,Zemun,2014-01-06,3190.54
SRB00003,Zemun,2014-01-07,3234.94
SRB00003,Zemun,2014-01-08,3257.37
SRB00003,Zemun,2014-01-09,3168.57
SRB00003,Zemun,2014-01-10,3060.96
SRB00003,Zemun,2014-01-11,2977.52
SRB00003,Zemun,2014-01-12,2909.72
SRB00003,Zemun,2014-01-13,2836.92
SRB00003,Zemun,2014-01-14,2740.57
SRB00003,Zemun,2014-01-15,2623.22
SRB00003,Zemun,2014-01-16,2534.13
SRB00003,Zemun,2014-01-17,2499.35
SRB00003,Zemun,2014-01-18,2510.89
SRB00003,Zemun,2014-01-19,2581.26
SRB00003,Zemun,2014-01-20,2734.27
SRB00003,Zemun,2014-01-21,2923.15
SRB00003,Zemun,2014-01-22,3139.51
SRB00003,Zemun,2014-01-23,3371.87
SRB00003,Zemun,2014-01-24,3538.97
SRB00003,Zemun,2014-01-25,3646.54
SRB00003,Zemun,2014-01-26,3862.67
