Date,station_id,name,Satellite,Blue,Green,Red,NIR,SWIR1,SWIR2,RedEdge1,RedEdge2,RedEdge3
2023-06-154,05288500,Brooklyn_Park,Sentinel-2,0.0462,0.057,0.0539,0.1968,0.0979,0.0527,0.0755,0.1711,0.2235
2023-06-156,05378500,Winona,Sentinel-2,0.8864,0.7464,0.6412,0.6168,0.4422,0.3948,0.6689,0.6174,0.5982
2023-06-156,05378500,Winona,Sentinel-2,0.8888,0.7464,0.6268,0.6548,0.4319,0.3877,0.6767,0.6578,0.6448
2023-06-159,05331580,Hastings,Landsat-8,0.03130250000000001,0.056520000000000015,0.04840749999999999,0.291975,0.1471325,0.0771175,,,
2023-06-159,05331000,St_Paul,Landsat-8,0.06996750000000002,0.10525000000000001,0.103765,0.2862,0.19000499999999998,0.13506,,,
2023-06-159,05344500,Prescott,Landsat-8,0.07180999999999998,0.11600250000000001,0.126425,0.257435,0.23433500000000002,0.1961925,,,
2023-06-159,05288500,Brooklyn_Park,Sentinel-2,0.0519,0.069,0.049,0.3484,0.1639,0.0872,0.0939,0.2852,0.3699
2023-06-159,05331580,Hastings,Sentinel-2,0.0452,0.0498,0.0446,0.258,0.1656,0.0862,0.0893,0.239,0.2907
2023-06-159,05344500,Prescott,Sentinel-2,0.0816,0.0908,0.0993,0.2674,0.2453,0.1978,0.1382,0.2254,0.2466
2023-06-159,05331000,St_Paul,Sentinel-2,0.1424,0.1576,0.1644,0.2792,0.2392,0.2008,0.1922,0.2768,0.3105
2023-06-159,05288500,Brooklyn_Park,Sentinel-2,0.0341,0.0566,0.0373,0.3608,0.1646,0.0867,0.0888,0.2924,0.3811
2023-06-161,05288500,Brooklyn_Park,Sentinel-2,0.1606,0.1622,0.1484,0.2962,0.2282,0.2034,0.1806,0.2724,0.3186
2023-06-161,05331580,Hastings,Sentinel-2,0.0778,0.0836,0.0674,0.3348,0.2078,0.1168,0.1119,0.2957,0.3845
2023-06-161,05344500,Prescott,Sentinel-2,0.1554,0.1632,0.1588,0.3156,0.2835,0.2287,0.2011,0.275,0.3317
2023-06-161,05331000,St_Paul,Sentinel-2,0.9208,0.8056,0.714,0.6884,0.5023,0.4275,0.73,0.6721,0.6379
2023-06-161,05288500,Brooklyn_Park,Sentinel-2,0.176,0.1758,0.1558,0.324,0.2351,0.2053,0.1897,0.2991,0.3547
2023-06-164,05288500,Brooklyn_Park,Sentinel-2,0.0357,0.05,0.0366,0.332,0.1551,0.0779,0.0801,0.2592,0.3421
2023-06-164,05331580,Hastings,Sentinel-2,0.0229,0.0371,0.0333,0.2422,0.1514,0.0864,0.0815,0.2219,0.2651
2023-06-164,05344500,Prescott,Sentinel-2,0.0894,0.1088,0.1086,0.2562,0.2396,0.212,0.1339,0.2407,0.2532
2023-06-164,05331000,St_Paul,Sentinel-2,0.0766,0.0928,0.1016,0.2061,0.1937,0.146,0.1406,0.1898,0.2191
2023-06-164,05288500,Brooklyn_Park,Sentinel-2,0.0403,0.0528,0.038,0.334,0.1546,0.0777,0.081,0.2605,0.344
2023-06-166,05288500,Brooklyn_Park,Sentinel-2,0.0648,0.0784,0.0581,0.4008,0.1897,0.0923,0.1163,0.3435,0.416
2023-06-166,05331580,Hastings,Sentinel-2,0.0692,0.0849,0.0741,0.3835,0.2008,0.1072,0.1231,0.3151,0.4036
2023-06-166,05344500,Prescott,Sentinel-2,0.1116,0.1246,0.1322,0.3404,0.285,0.2185,0.1813,0.2784,0.3396
2023-06-166,05331000,St_Paul,Sentinel-2,0.2194,0.2188,0.2066,0.3088,0.2334,0.166,0.2349,0.2973,0.3205
2023-06-166,05288500,Brooklyn_Park,Sentinel-2,0.0129,0.0385,0.0233,0.44,0.1938,0.0911,0.0962,0.3766,0.4627
2023-06-166,05378500,Winona,Sentinel-2,0.4444,0.33,0.2666,0.278,0.2433,0.1818,0.258,0.2531,0.2501
2023-06-166,05378500,Winona,Sentinel-2,0.249,0.2242,0.1944,0.3024,0.2224,0.1712,0.2127,0.2708,0.2887
2023-06-168,05378500,Winona,Landsat-8,0.04543749999999999,0.07395499999999999,0.07656750000000001,0.2338675,0.18642999999999998,0.13910250000000002,,,
2023-06-171,05288500,Brooklyn_Park,Sentinel-2,0.0322,0.0466,0.0311,0.344,0.1685,0.0821,0.0799,0.2953,0.3807
2023-06-171,05331580,Hastings,Sentinel-2,0.041,0.0502,0.0401,0.3112,0.179,0.102,0.0856,0.2718,0.3392
2023-06-171,05344500,Prescott,Sentinel-2,0.0913,0.1082,0.119,0.2465,0.258,0.213,0.147,0.2557,0.2762
2023-06-171,05331000,St_Paul,Sentinel-2,0.1001,0.1128,0.1134,0.2282,0.2197,0.1632,0.1624,0.2368,0.2564
2023-06-171,05288500,Brooklyn_Park,Sentinel-2,0.0292,0.0442,0.0289,0.3464,0.169,0.0821,0.0785,0.2986,0.3855
2023-06-171,05378500,Winona,Sentinel-2,0.0546,0.062,0.065,0.2558,0.1921,0.1496,0.0901,0.2008,0.2259
2023-06-171,05378500,Winona,Sentinel-2,0.0517,0.0603,0.0643,0.2563,0.1921,0.15,0.0895,0.201,0.2258
2023-06-174,05288500,Brooklyn_Park,Sentinel-2,0.0898,0.078,0.0738,0.3528,0.2001,0.1227,0.1134,0.2739,0.3541
2023-06-174,05331580,Hastings,Sentinel-2,0.4632,0.4184,0.386,0.4652,0.4815,0.508,0.5055,0.5586,0.5914
2023-06-174,05344500,Prescott,Sentinel-2,0.5824,0.5504,0.5704,0.5928,0.554,0.5725,0.6553,0.6749,0.6803
2023-06-174,05331000,St_Paul,Sentinel-2,0.2272,0.2288,0.2112,0.3264,0.281,0.2382,0.251,0.2987,0.3253
2023-06-174,05288500,Brooklyn_Park,Sentinel-2,0.0896,0.0771,0.0731,0.3567,0.2007,0.1227,0.1134,0.2763,0.3574
2023-06-179,05331000,St_Paul,Sentinel-2,0.712,0.6664,0.6256,0.564,0.4916,0.434,0.6544,0.6004,0.5864
2023-06-179,05288500,Brooklyn_Park,Sentinel-2,1.1736,0.7408,0.4852,0.7656,0.3983,0.3299,0.5543,0.5574,0.5599
2023-06-181,05288500,Brooklyn_Park,Sentinel-2,0.0315,0.0479,0.028,0.3852,0.1842,0.086,0.0864,0.3118,0.456
2023-06-181,05331580,Hastings,Sentinel-2,0.0531,0.0602,0.0476,0.3452,0.1824,0.108,0.0974,0.2914,0.3626
2023-06-181,05344500,Prescott,Sentinel-2,0.1134,0.1318,0.1314,0.2692,0.2505,0.1983,0.1686,0.2518,0.3235
2023-06-181,05331000,St_Paul,Sentinel-2,0.4372,0.4032,0.3708,0.476,0.3967,0.3107,0.4181,0.4406,0.4539
2023-06-181,05288500,Brooklyn_Park,Sentinel-2,0.0355,0.0508,0.0304,0.3836,0.1835,0.0858,0.0876,0.3095,0.4516
2023-06-181,05378500,Winona,Sentinel-2,0.0642,0.075,0.0808,0.277,0.2066,0.1477,0.1107,0.2215,0.2678
2023-06-181,05378500,Winona,Sentinel-2,0.0554,0.0687,0.077,0.28,0.2082,0.1486,0.1068,0.2224,0.2698
2023-07-184,05331580,Hastings,Landsat-8,0.024895,0.04508000000000001,0.03501499999999999,0.31529500000000005,0.15268749999999998,0.073515,,,
2023-07-184,05344500,Prescott,Landsat-8,0.08019749999999998,0.115315,0.11495749999999999,0.26926,0.23188750000000002,0.18599,,,
2023-07-184,05378500,Winona,Landsat-8,0.0503325,0.0711775,0.07959250000000001,0.23142000000000001,0.19322250000000002,0.1394875,,,
2023-07-184,05288500,Brooklyn_Park,Sentinel-2,0.0252,0.0355,0.0231,0.2955,0.1373,0.0629,0.0644,0.241,0.3301
2023-07-184,05331580,Hastings,Sentinel-2,0.03,0.0354,0.0282,0.2414,0.1479,0.082,0.0735,0.1999,0.2681
2023-07-184,05344500,Prescott,Sentinel-2,0.092,0.1016,0.1028,0.238,0.2334,0.1928,0.1445,0.2165,0.2636
2023-07-184,05331000,St_Paul,Sentinel-2,0.0905,0.1004,0.1023,0.1804,0.1931,0.1474,0.1434,0.1951,0.2482
2023-07-184,05288500,Brooklyn_Park,Sentinel-2,0.0258,0.0358,0.023,0.2965,0.1377,0.0627,0.0644,0.2422,0.332
2023-07-186,05288500,Brooklyn_Park,Sentinel-2,0.0536,0.071,0.0614,0.3332,0.1726,0.101,0.1003,0.2848,0.3542
2023-07-186,05331580,Hastings,Sentinel-2,0.238,0.2264,0.204,0.4008,0.2072,0.155,0.2488,0.3538,0.4031
2023-07-186,05344500,Prescott,Sentinel-2,0.1758,0.1772,0.1792,0.3108,0.2166,0.173,0.2074,0.2778,0.3289
2023-07-189,05288500,Brooklyn_Park,Sentinel-2,0.0116,0.0139,0.0079,0.0687,0.0189,0.0091,0.0152,0.0599,0.0767
2023-07-189,05331580,Hastings,Sentinel-2,0.0324,0.0376,0.0262,0.2702,0.1565,0.0767,0.0782,0.2516,0.3281
2023-07-189,05344500,Prescott,Sentinel-2,0.0474,0.0428,0.035,0.0766,0.0435,0.0288,0.0442,0.0721,0.0798
2023-07-189,05331000,St_Paul,Sentinel-2,0.4532,0.4428,0.4472,0.5285,0.4962,0.4105,0.4794,0.505,0.513
2023-07-189,05288500,Brooklyn_Park,Sentinel-2,0.0062,0.009,0.0039,0.0639,0.0177,0.0087,0.0107,0.0553,0.0712
2023-07-191,05331580,Hastings,Landsat-8,0.028469999999999995,0.0478575,0.03768250000000001,0.289555,0.1313475,0.06597999999999998,,,
2023-07-191,05331000,St_Paul,Landsat-8,0.04991999999999999,0.07736500000000002,0.07469749999999997,0.23109000000000002,0.168665,0.11113499999999998,,,
2023-07-191,05288500,Brooklyn_Park,Landsat-8,0.04642750000000001,0.06818000000000002,0.06072749999999999,0.3287975,0.175815,0.0981825,,,
2023-07-191,05344500,Prescott,Landsat-8,0.06133250000000001,0.10002499999999998,0.11757000000000001,0.24418,0.2136825,0.17776750000000002,,,
2023-07-191,05288500,Brooklyn_Park,Sentinel-2,0.0186,0.0405,0.0254,0.3516,0.1713,0.0782,0.0755,0.2842,0.4061
2023-07-191,05331580,Hastings,Sentinel-2,0.0383,0.0486,0.0414,0.2721,0.1724,0.0918,0.0852,0.2567,0.3498
2023-07-191,05344500,Prescott,Sentinel-2,0.0933,0.1098,0.118,0.2441,0.2431,0.1933,0.1402,0.2594,0.2813
2023-07-191,05331000,St_Paul,Sentinel-2,0.0978,0.104,0.1086,0.2424,0.2151,0.1668,0.1599,0.2048,0.2757
2023-07-191,05288500,Brooklyn_Park,Sentinel-2,0.0285,0.0475,0.0314,0.3468,0.1706,0.0782,0.0792,0.2805,0.3986
2023-07-191,05378500,Winona,Sentinel-2,0.052,0.0553,0.064,0.2374,0.1883,0.1296,0.093,0.1992,0.2478
2023-07-191,05378500,Winona,Sentinel-2,0.0485,0.053,0.0628,0.237,0.1889,0.1299,0.0921,0.1989,0.2484
2023-07-194,05288500,Brooklyn_Park,Sentinel-2,0.134,0.1264,0.103,0.2077,0.1265,0.0731,0.1274,0.2189,0.2707
2023-07-194,05331580,Hastings,Sentinel-2,0.0381,0.0482,0.0383,0.2778,0.158,0.0856,0.0802,0.2251,0.3474
2023-07-194,05344500,Prescott,Sentinel-2,0.0892,0.1058,0.1162,0.2696,0.2384,0.1924,0.1408,0.2353,0.2856
2023-07-194,05331000,St_Paul,Sentinel-2,0.148,0.1572,0.1446,0.2276,0.2114,0.1653,0.1702,0.2463,0.2348
2023-07-194,05288500,Brooklyn_Park,Sentinel-2,0.1432,0.133,0.1086,0.2104,0.1274,0.0741,0.1332,0.2206,0.2679
2023-07-196,05288500,Brooklyn_Park,Sentinel-2,0.1396,0.1366,0.108,0.3336,0.1717,0.0803,0.141,0.2873,0.344
2023-07-196,05331580,Hastings,Sentinel-2,0.117,0.1066,0.0728,0.3714,0.1842,0.0984,0.1274,0.288,0.3424
2023-07-196,05344500,Prescott,Sentinel-2,0.1352,0.167,0.1554,0.3608,0.2656,0.1919,0.1881,0.3028,0.3236
2023-07-196,05331000,St_Paul,Sentinel-2,0.1458,0.1604,0.154,0.2356,0.2429,0.1635,0.1877,0.2787,0.2589
2023-07-196,05288500,Brooklyn_Park,Sentinel-2,0.044,0.0702,0.0442,0.4228,0.1805,0.0757,0.1051,0.3557,0.4449
2023-07-196,05378500,Winona,Sentinel-2,0.1594,0.1512,0.1286,0.2955,0.1915,0.1287,0.1571,0.2497,0.2928
2023-07-196,05378500,Winona,Sentinel-2,0.1188,0.1172,0.1042,0.3095,0.1986,0.1302,0.1405,0.2495,0.3017
2023-07-199,05288500,Brooklyn_Park,Sentinel-2,0.0286,0.0406,0.0296,0.3693,0.1543,0.0718,0.0774,0.3014,0.3947
2023-07-199,05331580,Hastings,Sentinel-2,0.0222,0.0344,0.0249,0.251,0.1437,0.0777,0.0627,0.1995,0.2741
2023-07-199,05344500,Prescott,Sentinel-2,0.0734,0.096,0.0814,0.2386,0.2203,0.1717,0.1284,0.2114,0.2554
2023-07-199,05331000,St_Paul,Sentinel-2,0.1021,0.1296,0.1176,0.2144,0.2019,0.1446,0.1473,0.2352,0.2637
2023-07-199,05288500,Brooklyn_Park,Sentinel-2,0.0322,0.0429,0.0312,0.3685,0.1546,0.0719,0.0786,0.3009,0.3936
2023-07-200,05378500,Winona,Landsat-8,0.03130250000000001,0.06798749999999998,0.07288250000000002,0.23469250000000003,0.1832125,0.1295325,,,
2023-07-201,05331580,Hastings,Sentinel-2,1.6616,1.5272,1.4344,1.2928,0.7137,0.5407,1.4925,1.3452,1.276
2023-07-201,05344500,Prescott,Sentinel-2,1.3576,1.2328,1.168,1.084,0.7796,0.6198,1.2027,1.1023,1.0725
2023-07-201,05331000,St_Paul,Sentinel-2,0.1686,0.1394,0.1174,0.1664,0.134,0.0957,0.1484,0.1608,0.181
2023-07-201,05288500,Brooklyn_Park,Sentinel-2,1.116,0.9992,0.9288,0.8464,0.6282,0.505,0.975,0.8761,0.8406
2023-07-201,05378500,Winona,Sentinel-2,0.3728,0.3468,0.3164,0.4336,0.3623,0.3096,0.3526,0.3882,0.394
2023-07-201,05378500,Winona,Sentinel-2,0.3696,0.3444,0.3152,0.4288,0.3622,0.309,0.3518,0.3866,0.3882
2023-07-204,05288500,Brooklyn_Park,Sentinel-2,0.121,0.119,0.0954,0.2996,0.1476,0.0713,0.1278,0.249,0.3193
2023-07-204,05331580,Hastings,Sentinel-2,0.0333,0.0452,0.0374,0.2896,0.1536,0.079,0.0866,0.2333,0.3321
2023-07-204,05344500,Prescott,Sentinel-2,0.0983,0.106,0.1078,0.2834,0.2333,0.1815,0.1491,0.2587,0.317
2023-07-204,05331000,St_Paul,Sentinel-2,0.1558,0.1564,0.147,0.2324,0.1927,0.1477,0.1706,0.2214,0.241
2023-07-204,05288500,Brooklyn_Park,Sentinel-2,0.1206,0.1182,0.0939,0.3022,0.148,0.0716,0.1287,0.25,0.3198
2023-07-206,05288500,Brooklyn_Park,Sentinel-2,0.036,0.0524,0.0356,0.3072,0.1581,0.0763,0.0798,0.2775,0.3574
2023-07-206,05331580,Hastings,Sentinel-2,0.0352,0.0452,0.0353,0.2874,0.1651,0.0918,0.0849,0.2248,0.3221
2023-07-206,05344500,Prescott,Sentinel-2,0.0804,0.0949,0.1104,0.2276,0.2373,0.1908,0.1513,0.2161,0.2795
2023-07-206,05331000,St_Paul,Sentinel-2,0.0896,0.1028,0.1044,0.1976,0.2037,0.1477,0.1473,0.2041,0.2224
2023-07-206,05288500,Brooklyn_Park,Sentinel-2,0.0327,0.0508,0.0338,0.3144,0.1596,0.0761,0.079,0.2821,0.3644
2023-07-206,05378500,Winona,Sentinel-2,0.05,0.0586,0.0596,0.2527,0.1815,0.129,0.0989,0.196,0.2305
2023-07-206,05378500,Winona,Sentinel-2,0.0486,0.0583,0.06,0.2519,0.1814,0.1289,0.099,0.1955,0.2304
2023-07-207,05331580,Hastings,Landsat-8,0.024812499999999987,0.048435000000000006,0.03809499999999999,0.3390825,0.1473525,0.06782250000000001,,,
2023-07-207,05331000,St_Paul,Landsat-8,0.055475,0.09130749999999999,0.09262749999999997,0.247535,0.18002250000000003,0.115315,,,
2023-07-207,05344500,Prescott,Landsat-8,0.05437500000000001,0.09427750000000001,0.10255500000000001,0.204415,0.1732575,0.12386750000000002,,,
2023-07-209,05288500,Brooklyn_Park,Sentinel-2,0.0214,0.0363,0.0227,0.2719,0.1307,0.0605,0.0634,0.2485,0.3152
2023-07-209,05331580,Hastings,Sentinel-2,0.0092,0.023,0.0171,0.2258,0.1414,0.0755,0.0623,0.2203,0.2712
2023-07-209,05344500,Prescott,Sentinel-2,0.0642,0.0863,0.0938,0.2322,0.2131,0.1581,0.1166,0.1924,0.2275
2023-07-209,05331000,St_Paul,Sentinel-2,0.09,0.091,0.1064,0.1808,0.1856,0.1318,0.1449,0.1995,0.2285
2023-07-209,05288500,Brooklyn_Park,Sentinel-2,0.0157,0.0318,0.0184,0.2765,0.1312,0.0603,0.0604,0.2527,0.3213
2023-07-211,05288500,Brooklyn_Park,Sentinel-2,0.095,0.1084,0.0882,0.3864,0.2059,0.1176,0.1365,0.3108,0.4163
2023-07-211,05331000,St_Paul,Sentinel-2,0.9216,0.8288,0.776,0.7528,0.5634,0.4686,0.8389,0.7599,0.722
2023-07-211,05288500,Brooklyn_Park,Sentinel-2,0.0954,0.1104,0.0903,0.3896,0.2121,0.1232,0.1461,0.322,0.4223
2023-07-211,05378500,Winona,Sentinel-2,0.192,0.165,0.1454,0.2806,0.2061,0.1783,0.1663,0.2206,0.2531
2023-07-211,05378500,Winona,Sentinel-2,0.19,0.1638,0.1448,0.2762,0.2065,0.1805,0.1678,0.218,0.2459
2023-08-214,05288500,Brooklyn_Park,Sentinel-2,0.1005,0.0944,0.0912,0.1792,0.135,0.0763,0.1284,0.1818,0.2113
2023-08-214,05331580,Hastings,Sentinel-2,0.612,0.5944,0.5836,0.6388,0.5758,0.4708,0.6365,0.6433,0.6572
2023-08-214,05344500,Prescott,Sentinel-2,0.356,0.3544,0.3488,0.4168,0.3718,0.3151,0.3899,0.4437,0.4694
2023-08-214,05331000,St_Paul,Sentinel-2,0.4684,0.4144,0.3844,0.4376,0.3848,0.3405,0.4254,0.4389,0.4418
2023-08-214,05288500,Brooklyn_Park,Sentinel-2,0.0986,0.0915,0.0902,0.1676,0.1348,0.0763,0.1294,0.1752,0.1989
2023-08-216,05331580,Hastings,Landsat-8,0.03237499999999999,0.05539250000000001,0.045355000000000006,0.3242875,0.14765499999999998,0.07549499999999998,,,
2023-08-216,05344500,Prescott,Landsat-8,0.06644749999999999,0.10516750000000002,0.11619499999999999,0.260185,0.2281475,0.17152499999999998,,,
2023-08-216,05378500,Winona,Landsat-8,0.05179,0.07973000000000002,0.0809125,0.24747999999999998,0.17405500000000002,0.11985249999999997,,,
2023-08-216,05288500,Brooklyn_Park,Sentinel-2,0.0494,0.0678,0.0558,0.3034,0.1609,0.0875,0.0986,0.2684,0.3382
2023-08-216,05331580,Hastings,Sentinel-2,0.053,0.0582,0.0548,0.2767,0.1649,0.0899,0.1035,0.2226,0.3137
2023-08-216,05344500,Prescott,Sentinel-2,0.1046,0.109,0.1172,0.2563,0.2291,0.1694,0.1417,0.2532,0.2649
2023-08-216,05378500,Winona,Sentinel-2,0.0724,0.0764,0.0784,0.2299,0.1738,0.1269,0.111,0.1986,0.2398
2023-08-216,05378500,Winona,Sentinel-2,0.0642,0.0705,0.0756,0.2242,0.1738,0.1272,0.1087,0.1939,0.2333
2023-08-219,05288500,Brooklyn_Park,Sentinel-2,0.2706,0.2514,0.2084,0.3544,0.2397,0.1986,0.2483,0.3193,0.3499
2023-08-219,05331580,Hastings,Sentinel-2,0.1916,0.1788,0.1432,0.3676,0.219,0.1511,0.1993,0.3166,0.3922
2023-08-219,05344500,Prescott,Sentinel-2,0.1448,0.149,0.1368,0.3078,0.2407,0.1864,0.1765,0.2471,0.279
2023-08-219,05331000,St_Paul,Sentinel-2,0.176,0.1716,0.1712,0.1998,0.1656,0.129,0.1951,0.2225,0.2356
2023-08-219,05288500,Brooklyn_Park,Sentinel-2,0.3288,0.2946,0.2382,0.3604,0.2518,0.2099,0.291,0.338,0.3533
2023-08-221,05288500,Brooklyn_Park,Sentinel-2,0.0389,0.0457,0.0299,0.2186,0.073,0.0255,0.0648,0.1901,0.2298
2023-08-221,05331580,Hastings,Sentinel-2,0.0342,0.0392,0.0241,0.2958,0.1665,0.0885,0.0816,0.2269,0.2948
2023-08-221,05344500,Prescott,Sentinel-2,0.1034,0.121,0.115,0.25,0.2532,0.2074,0.1425,0.2479,0.2861
2023-08-221,05331000,St_Paul,Sentinel-2,0.5836,0.5156,0.4464,0.3772,0.2303,0.2787,0.4719,0.4531,0.4756
2023-08-221,05288500,Brooklyn_Park,Sentinel-2,0.0306,0.0399,0.0248,0.2232,0.0731,0.0253,0.0628,0.1936,0.234
2023-08-221,05378500,Winona,Sentinel-2,0.1048,0.1156,0.1132,0.2896,0.2114,0.1502,0.1354,0.2299,0.294
2023-08-221,05378500,Winona,Sentinel-2,0.0992,0.1124,0.1118,0.2885,0.2115,0.1504,0.1346,0.229,0.2927
2023-08-223,05331000,St_Paul,Landsat-8,0.04857249999999999,0.07354250000000001,0.07425749999999998,0.2092,0.14012000000000002,0.09015250000000002,,,
2023-08-223,05288500,Brooklyn_Park,Landsat-8,0.027260000000000006,0.04373250000000001,0.032759999999999984,0.29401,0.13195250000000003,0.06468750000000001,,,
2023-08-223,05344500,Prescott,Landsat-8,0.07491750000000003,0.11086000000000001,0.1254075,0.2278175,0.2143425,0.16255999999999998,,,
2023-08-224,05288500,Brooklyn_Park,Sentinel-2,0.0254,0.0327,0.0226,0.3276,0.1398,0.0639,0.0661,0.2682,0.3602
2023-08-224,05331580,Hastings,Sentinel-2,0.013,0.0199,0.017,0.224,0.1323,0.0731,0.0518,0.1706,0.2679
2023-08-224,05344500,Prescott,Sentinel-2,0.083,0.0956,0.0982,0.1936,0.1944,0.1545,0.1056,0.191,0.2089
2023-08-224,05331000,St_Paul,Sentinel-2,0.1786,0.194,0.2022,0.3012,0.2624,0.2103,0.2377,0.2994,0.3313
2023-08-224,05288500,Brooklyn_Park,Sentinel-2,0.0286,0.0349,0.0239,0.3264,0.1397,0.064,0.0671,0.2677,0.3586
2023-08-229,05288500,Brooklyn_Park,Sentinel-2,0.0726,0.0778,0.0611,0.3396,0.1614,0.0745,0.0945,0.301,0.382
2023-08-229,05331580,Hastings,Sentinel-2,0.0281,0.0328,0.0254,0.2392,0.1356,0.0722,0.0694,0.2023,0.2559
2023-08-229,05344500,Prescott,Sentinel-2,0.0684,0.0947,0.0789,0.2258,0.2205,0.1666,0.1153,0.2085,0.2184
2023-08-229,05331000,St_Paul,Sentinel-2,0.6528,0.6136,0.5972,0.6048,0.5229,0.4469,0.6305,0.6141,0.6001
2023-08-229,05288500,Brooklyn_Park,Sentinel-2,0.0744,0.079,0.0615,0.3384,0.1616,0.0745,0.095,0.3003,0.3804
2023-08-231,05288500,Brooklyn_Park,Sentinel-2,0.0316,0.0433,0.03,0.279,0.1441,0.0693,0.0754,0.2431,0.3426
2023-08-231,05331580,Hastings,Sentinel-2,0.0303,0.0352,0.0286,0.2461,0.1616,0.0887,0.0743,0.2018,0.2843
2023-08-231,05344500,Prescott,Sentinel-2,0.0846,0.0964,0.0954,0.2178,0.2185,0.1733,0.1127,0.2158,0.228
2023-08-231,05331000,St_Paul,Sentinel-2,0.0846,0.1142,0.0933,0.1854,0.1824,0.1317,0.1333,0.217,0.2477
2023-08-231,05288500,Brooklyn_Park,Sentinel-2,0.0283,0.0407,0.0277,0.2798,0.1436,0.0688,0.0738,0.2431,0.3432
2023-08-231,05378500,Winona,Sentinel-2,0.0381,0.0424,0.0459,0.2106,0.1639,0.1225,0.083,0.1594,0.2058
2023-08-231,05378500,Winona,Sentinel-2,0.0365,0.0419,0.046,0.2103,0.1639,0.1226,0.083,0.1596,0.2056
2023-08-232,05331580,Hastings,Landsat-8,0.03047749999999999,0.059435000000000016,0.04257749999999999,0.295275,0.14306249999999998,0.07472499999999999,,,
2023-08-232,05331000,St_Paul,Landsat-8,0.052037500000000014,0.08204,0.073075,0.24184250000000002,0.1525225,0.09622999999999998,,,
2023-08-232,05378500,Winona,Landsat-8,0.03960749999999999,0.06537500000000002,0.06356,0.2094475,0.157005,0.10687249999999998,,,
2023-08-234,05288500,Brooklyn_Park,Sentinel-2,0.026,0.0331,0.0242,0.2686,0.1297,0.0569,0.062,0.2402,0.3164
2023-08-234,05331580,Hastings,Sentinel-2,0.0314,0.0378,0.0273,0.213,0.1378,0.0727,0.0679,0.2023,0.2315
2023-08-234,05344500,Prescott,Sentinel-2,0.0756,0.0886,0.0954,0.2172,0.2079,0.1647,0.134,0.2078,0.2425
2023-08-234,05331000,St_Paul,Sentinel-2,0.0792,0.0976,0.093,0.1734,0.164,0.1183,0.1286,0.2012,0.2232
2023-08-234,05288500,Brooklyn_Park,Sentinel-2,0.0305,0.0362,0.0264,0.2675,0.1296,0.057,0.0634,0.2398,0.3154
2023-08-236,05288500,Brooklyn_Park,Sentinel-2,0.6192,0.566,0.5416,0.5424,0.4748,0.3966,0.5849,0.5778,0.5693
2023-08-236,05331580,Hastings,Sentinel-2,0.0316,0.0446,0.0297,0.2684,0.1419,0.0755,0.068,0.2188,0.2464
2023-08-236,05344500,Prescott,Sentinel-2,0.0914,0.1006,0.1064,0.1564,0.16,0.1235,0.1293,0.1771,0.1824
2023-08-236,05331000,St_Paul,Sentinel-2,0.6388,0.6016,0.5968,0.5996,0.6129,0.5523,0.6467,0.6245,0.6144
2023-08-236,05288500,Brooklyn_Park,Sentinel-2,0.6092,0.5572,0.5336,0.5384,0.479,0.404,0.5861,0.5781,0.566
2023-08-236,05378500,Winona,Sentinel-2,0.0474,0.0574,0.0589,0.2298,0.1784,0.1125,0.0858,0.1479,0.2215
2023-08-236,05378500,Winona,Sentinel-2,0.0548,0.0642,0.0642,0.2286,0.1779,0.1128,0.0905,0.1525,0.2224
2023-08-239,05288500,Brooklyn_Park,Sentinel-2,0.2486,0.2282,0.202,0.3209,0.2092,0.139,0.1947,0.2327,0.2509
2023-08-239,05331580,Hastings,Sentinel-2,0.3752,0.4016,0.408,0.4376,0.4485,0.4318,0.4611,0.4928,0.5094
2023-08-239,05344500,Prescott,Sentinel-2,0.7624,0.7192,0.7008,0.7192,0.6058,0.5464,0.7416,0.7257,0.7153
2023-08-239,05331000,St_Paul,Sentinel-2,0.2128,0.2132,0.2154,0.283,0.3238,0.3338,0.2759,0.3226,0.3416
2023-08-239,05288500,Brooklyn_Park,Sentinel-2,0.2554,0.2336,0.2058,0.3233,0.212,0.1404,0.1987,0.2354,0.2529
2023-08-241,05378500,Winona,Landsat-8,0.041724999999999984,0.06507249999999998,0.066915,0.22025499999999998,0.171085,0.11715750000000003,,,
2023-08-241,05378500,Winona,Landsat-8,0.03787499999999999,0.0688125,0.07332250000000001,0.22097,0.174605,0.11949500000000002,,,
2023-08-241,05288500,Brooklyn_Park,Sentinel-2,0.0463,0.0561,0.0407,0.277,0.143,0.0661,0.0834,0.2527,0.3348
2023-08-241,05331580,Hastings,Sentinel-2,0.0561,0.06,0.0467,0.2438,0.1582,0.0851,0.0736,0.1979,0.2998
2023-08-241,05344500,Prescott,Sentinel-2,0.099,0.0949,0.1038,0.2161,0.2255,0.1849,0.1386,0.2147,0.2556
2023-08-241,05331000,St_Paul,Sentinel-2,0.1056,0.1194,0.1126,0.2194,0.1945,0.138,0.1554,0.2013,0.2447
2023-08-241,05288500,Brooklyn_Park,Sentinel-2,0.0488,0.0576,0.042,0.275,0.1424,0.0659,0.0843,0.2512,0.3323
2023-08-241,05378500,Winona,Sentinel-2,0.0486,0.0493,0.0518,0.2053,0.1736,0.1133,0.0821,0.1718,0.2103
