ActivityStartDate,CharacteristicName,MonitoringLocationIdentifier,_name,_lat,_lon,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultDepthHeightMeasure/MeasureUnitCode
2024-06-10,Phosphorus,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,0.083,mg/L,
2024-06-10,Phosphorus,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,0.138,mg/L,
2024-06-10,Phosphorus,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,0.134,mg/L,
2024-06-11,Dissolved oxygen (DO),MNPCA-S017-283,"MISSISSIPPI R AT EAST END BOAT RAMP IN WINONA, MN",44.04401,-91.603605,6.55,mg/L,
2024-06-11,Phosphorus,MNPCA-S017-283,"MISSISSIPPI R AT EAST END BOAT RAMP IN WINONA, MN",44.04401,-91.603605,0.124,mg/L,
2024-06-11,Dissolved oxygen (DO),MNPCA-S017-282,"MISSISSIPPI R AT W NEWTON PUBLIC BOAT LAUNCH IN THEILMAN, MN",44.285224,-91.917354,6.26,mg/L,
2024-06-11,Phosphorus,MNPCA-S017-282,"MISSISSIPPI R AT W NEWTON PUBLIC BOAT LAUNCH IN THEILMAN, MN",44.285224,-91.917354,0.12,mg/L,
2024-06-12,Phosphorus,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",44.954086,-93.098356,,,
2024-06-13,Dissolved oxygen (DO),MNPCA-S004-653,MISSISSIPPI R AT RIVER MILE 857.6 AT MISS PK AND BOAT LAUNCH,45.031388,-93.283637,8.77,mg/L,
2024-06-13,Dissolved oxygen (DO),MNPCA-S014-975,"UNNAMED STREAM (OAK GLEN CK). TRIB TO MISSISSIPPI R. JUST N OF LOGAN PARKWAY, FRIDLEY MN. T30 R24W S10",45.1018,-93.2751,5.78,mg/L,
2024-06-13,Dissolved oxygen (DO),MNPCA-S004-655,MISSISSIPPI R AT RIVER MILE 852.2 AT UM ROWING CLUB IN MPLS,44.969495,-93.232532,9.44,mg/L,
2024-06-13,Dissolved oxygen (DO),MNPCA-S004-654,MISSISSIPPI R AT RIVER MILE 854.9 AT NORTH LOOP ON WEST BANK,44.992017,-93.273527,8.58,mg/L,
2024-06-13,Dissolved oxygen (DO),MNPCA-S004-656,MISSISSIPPI R AT RIVER MI 849.9 AT THE LAKE ST BRG IN MPLS,44.948275,-93.203523,9.52,mg/L,
2024-06-13,Dissolved oxygen (DO),MNPCA-S004-652,MISSISSIPPI R AT RIVER MILE 859.1 OFF LYNDALE AND 53RD AVE.,45.0512,-93.282742,8.86,mg/L,
2024-06-13,Dissolved oxygen (DO),MNPCA-S004-657,"MISSISSIPPI R AT R MILE 848.1, OFF 4300 W R PRKWAY IN MPLS",44.922902,-93.202566,9.36,mg/L,
2024-06-17,Dissolved oxygen (DO),MNPCA-S003-018,"MISSISSIPPI R AT BOOM ISLAND, AT PLYMOUTH AVE N, MINNEAPOLIS, MN",44.9932,-93.2732,8.52,mg/L,
2024-06-17,Phosphorus,MNPCA-S003-018,"MISSISSIPPI R AT BOOM ISLAND, AT PLYMOUTH AVE N, MINNEAPOLIS, MN",44.9932,-93.2732,0.133,mg/L,
2024-06-20,Chlorophyll a,MNPCA-S009-164,"MISSISSIPPI R JUST UPSTR OF CONFLUENCE WITH SHINGLE CK AT CENTER OF RIVER IN MINNEAPOLIS, MN",45.032994,-93.282779,9.4,ug/L,
2024-06-20,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,0.181,mg/L,
2024-06-20,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,0.146,mg/L,
2024-06-20,Dissolved oxygen (DO),MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,8.67,mg/L,
2024-06-20,Phosphorus,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,0.155,mg/L,
2024-06-20,Phosphorus,MNPCA-S009-164,"MISSISSIPPI R JUST UPSTR OF CONFLUENCE WITH SHINGLE CK AT CENTER OF RIVER IN MINNEAPOLIS, MN",45.032994,-93.282779,0.113,mg/L,
2024-06-20,Chlorophyll a,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,7.7,ug/L,
2024-06-20,Dissolved oxygen (DO),MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,9.65,mg/L,
2024-06-20,Phosphorus,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,0.087,mg/L,
2024-06-20,Phosphorus,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,0.181,mg/L,
2024-06-20,Chlorophyll a,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,9.3,ug/L,
2024-06-20,Phosphorus,MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,0.110,mg/L,
2024-06-20,Chlorophyll a,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,7.7,ug/L,
2024-06-20,Phosphorus,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,44.088222,-91.668861,0.146,mg/L,
2024-06-20,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,0.190,mg/L,
2024-06-20,Dissolved oxygen (DO),MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,8.86,mg/L,
2024-06-20,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,0.185,mg/L,
2024-06-20,Phosphorus,MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,0.154,mg/L,
2024-06-20,Phosphorus,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,0.131,mg/L,
2024-06-20,Phosphorus,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,0.138,mg/L,
2024-06-20,Phosphorus,MNPCA-S009-164,"MISSISSIPPI R JUST UPSTR OF CONFLUENCE WITH SHINGLE CK AT CENTER OF RIVER IN MINNEAPOLIS, MN",45.032994,-93.282779,0.158,mg/L,
2024-06-20,Phosphorus,MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,0.148,mg/L,
2024-06-20,Dissolved oxygen (DO),MNPCA-S009-164,"MISSISSIPPI R JUST UPSTR OF CONFLUENCE WITH SHINGLE CK AT CENTER OF RIVER IN MINNEAPOLIS, MN",45.032994,-93.282779,8.93,mg/L,
2024-06-20,Dissolved oxygen (DO),MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,9.38,mg/L,
2024-06-20,Chlorophyll a,MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,7,ug/L,
2024-06-20,Dissolved oxygen (DO),MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,8.93,mg/L,
2024-06-20,Phosphorus,MNPCA-S009-164,"MISSISSIPPI R JUST UPSTR OF CONFLUENCE WITH SHINGLE CK AT CENTER OF RIVER IN MINNEAPOLIS, MN",45.032994,-93.282779,0.155,mg/L,
2024-06-20,Phosphorus,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,0.114,mg/L,
2024-06-20,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,0.148,mg/L,
2024-06-20,Phosphorus,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,0.123,mg/L,
2024-06-20,Chlorophyll a,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,6.5,ug/L,
2024-06-20,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,0.190,mg/L,
2024-06-20,Phosphorus,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,0.126,mg/L,
2024-06-20,Phosphorus,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,0.093,mg/L,
2024-06-20,Phosphorus,MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,0.105,mg/L,
2024-06-20,Chlorophyll a,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,6.9,ug/L,
2024-06-20,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,0.143,mg/L,
2024-06-20,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,0.149,mg/L,
2024-06-20,Phosphorus,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,0.176,mg/L,
2024-06-20,Phosphorus,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,0.134,mg/L,
2024-06-20,Phosphorus,MNPCA-S009-164,"MISSISSIPPI R JUST UPSTR OF CONFLUENCE WITH SHINGLE CK AT CENTER OF RIVER IN MINNEAPOLIS, MN",45.032994,-93.282779,0.118,mg/L,
2024-06-20,Phosphorus,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,0.167,mg/L,
2024-06-24,Phosphorus,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,44.088222,-91.668861,0.158,mg/L,
2024-06-26,Phosphorus,MNDA_PESTICIDE-S000-339,"MISSISSIPPI R AT PIER AT GRAVEL QUARRY, GREY CLOUD ISLAND",44.80383,-93.0125,0.243,mg/L,
2024-06-27,Dissolved oxygen (DO),MNPCA-S004-655,MISSISSIPPI R AT RIVER MILE 852.2 AT UM ROWING CLUB IN MPLS,44.969495,-93.232532,9.32,mg/L,
2024-06-27,Dissolved oxygen (DO),MNPCA-S004-657,"MISSISSIPPI R AT R MILE 848.1, OFF 4300 W R PRKWAY IN MPLS",44.922902,-93.202566,9.15,mg/L,
2024-06-27,Dissolved oxygen (DO),MNPCA-S004-652,MISSISSIPPI R AT RIVER MILE 859.1 OFF LYNDALE AND 53RD AVE.,45.0512,-93.282742,8.64,mg/L,
2024-06-27,Phosphorus,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,44.088222,-91.668861,0.166,mg/L,
2024-06-27,Dissolved oxygen (DO),MNPCA-S004-654,MISSISSIPPI R AT RIVER MILE 854.9 AT NORTH LOOP ON WEST BANK,44.992017,-93.273527,8.40,mg/L,
2024-06-27,Dissolved oxygen (DO),MNPCA-S004-656,MISSISSIPPI R AT RIVER MI 849.9 AT THE LAKE ST BRG IN MPLS,44.948275,-93.203523,9.25,mg/L,
2024-06-27,Dissolved oxygen (DO),MNPCA-S004-653,MISSISSIPPI R AT RIVER MILE 857.6 AT MISS PK AND BOAT LAUNCH,45.031388,-93.283637,8.57,mg/L,
2024-07-02,Turbidity,WIDNR_WQX-063029,MISSISSIPPI RIVER-POOL 4 - LOCK+DAM # 4 AT ALMA,44.32508,-91.91916,7.52,NTU,
2024-07-02,Turbidity,WIDNR_WQX-483027,Mississippi River - Pool 3 at Lock & Dam 3 (L/D3),44.61147,-92.61016,32.9,NTU,
2024-07-03,Phosphorus,MNPCA-S009-164,"MISSISSIPPI R JUST UPSTR OF CONFLUENCE WITH SHINGLE CK AT CENTER OF RIVER IN MINNEAPOLIS, MN",45.032994,-93.282779,0.098,mg/L,
2024-07-03,Phosphorus,MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,0.104,mg/L,
2024-07-03,Phosphorus,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,0.127,mg/L,
2024-07-03,Phosphorus,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,0.164,mg/L,
2024-07-03,Dissolved oxygen (DO),MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,8.82,mg/L,
2024-07-03,Chlorophyll a,MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,7.1,ug/L,
2024-07-03,Dissolved oxygen (DO),MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,9.71,mg/L,
2024-07-03,Chlorophyll a,MNPCA-S009-164,"MISSISSIPPI R JUST UPSTR OF CONFLUENCE WITH SHINGLE CK AT CENTER OF RIVER IN MINNEAPOLIS, MN",45.032994,-93.282779,6.3,ug/L,
2024-07-03,Phosphorus,MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,0.144,mg/L,
2024-07-03,Chlorophyll a,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,7.5,ug/L,
2024-07-03,Phosphorus,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,0.151,mg/L,
2024-07-03,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,0.176,mg/L,
2024-07-03,Phosphorus,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,0.100,mg/L,
2024-07-03,Chlorophyll a,MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,5.8,ug/L,
2024-07-03,Phosphorus,MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,0.099,mg/L,
2024-07-03,Phosphorus,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,0.115,mg/L,
2024-07-03,Phosphorus,MNPCA-S009-164,"MISSISSIPPI R JUST UPSTR OF CONFLUENCE WITH SHINGLE CK AT CENTER OF RIVER IN MINNEAPOLIS, MN",45.032994,-93.282779,0.140,mg/L,
2024-07-03,Phosphorus,MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,0.150,mg/L,
2024-07-03,Dissolved oxygen (DO),MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,8.67,mg/L,
2024-07-03,Chlorophyll a,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,5.9,ug/L,
2024-07-03,Chlorophyll a,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,6.3,ug/L,
2024-07-03,Phosphorus,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,44.088222,-91.668861,0.172,mg/L,
2024-07-03,Phosphorus,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,0.142,mg/L,
2024-07-03,Dissolved oxygen (DO),MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,8.47,mg/L,
2024-07-03,Dissolved oxygen (DO),MNPCA-S009-164,"MISSISSIPPI R JUST UPSTR OF CONFLUENCE WITH SHINGLE CK AT CENTER OF RIVER IN MINNEAPOLIS, MN",45.032994,-93.282779,8.61,mg/L,
2024-07-03,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,0.128,mg/L,
2024-07-03,Dissolved oxygen (DO),MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,9.31,mg/L,
2024-07-03,Chlorophyll a,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,6.7,ug/L,
2024-07-08,Phosphorus,MNPCA-S003-018,"MISSISSIPPI R AT BOOM ISLAND, AT PLYMOUTH AVE N, MINNEAPOLIS, MN",44.9932,-93.2732,0.126,mg/L,
2024-07-08,Dissolved oxygen (DO),MNPCA-S003-018,"MISSISSIPPI R AT BOOM ISLAND, AT PLYMOUTH AVE N, MINNEAPOLIS, MN",44.9932,-93.2732,8.56,mg/L,
2024-07-10,Dissolved oxygen (DO),MNPCA-S016-671,"MISSISSIPPI R, 0.5 MI W OF PRESCOTT, WI",44.748188,-92.814781,6.61,mg/L,
2024-07-10,Phosphorus,MNPCA-S003-018,"MISSISSIPPI R AT BOOM ISLAND, AT PLYMOUTH AVE N, MINNEAPOLIS, MN",44.9932,-93.2732,0.132,mg/L,
2024-07-10,Phosphorus,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,44.088222,-91.668861,0.172,mg/L,
2024-07-10,Phosphorus,MNDA_PESTICIDE-S000-339,"MISSISSIPPI R AT PIER AT GRAVEL QUARRY, GREY CLOUD ISLAND",44.80383,-93.0125,0.202,mg/L,
2024-07-11,Dissolved oxygen (DO),MNPCA-S004-656,MISSISSIPPI R AT RIVER MI 849.9 AT THE LAKE ST BRG IN MPLS,44.948275,-93.203523,9.10,mg/L,
2024-07-11,Dissolved oxygen (DO),MNPCA-S004-654,MISSISSIPPI R AT RIVER MILE 854.9 AT NORTH LOOP ON WEST BANK,44.992017,-93.273527,8.50,mg/L,
2024-07-11,Dissolved oxygen (DO),MNPCA-S004-652,MISSISSIPPI R AT RIVER MILE 859.1 OFF LYNDALE AND 53RD AVE.,45.0512,-93.282742,8.58,mg/L,
2024-07-11,Dissolved oxygen (DO),MNPCA-S004-655,MISSISSIPPI R AT RIVER MILE 852.2 AT UM ROWING CLUB IN MPLS,44.969495,-93.232532,9.14,mg/L,
2024-07-11,Dissolved oxygen (DO),MNPCA-S004-657,"MISSISSIPPI R AT R MILE 848.1, OFF 4300 W R PRKWAY IN MPLS",44.922902,-93.202566,9.05,mg/L,
2024-07-11,Dissolved oxygen (DO),MNPCA-S014-975,"UNNAMED STREAM (OAK GLEN CK). TRIB TO MISSISSIPPI R. JUST N OF LOGAN PARKWAY, FRIDLEY MN. T30 R24W S10",45.1018,-93.2751,6.65,mg/L,
2024-07-11,Dissolved oxygen (DO),MNPCA-S006-164,MISSISSIPPI R ON THE E BANK AT RIVER MI 853.5 IN MINNEAPOLIS,44.981861,-93.255537,8.61,mg/L,
2024-07-11,Dissolved oxygen (DO),MNPCA-S004-653,MISSISSIPPI R AT RIVER MILE 857.6 AT MISS PK AND BOAT LAUNCH,45.031388,-93.283637,8.48,mg/L,
2024-07-16,Phosphorus,MNPCA-S017-283,"MISSISSIPPI R AT EAST END BOAT RAMP IN WINONA, MN",44.04401,-91.603605,0.168,mg/L,
2024-07-16,Dissolved oxygen (DO),MNPCA-S017-283,"MISSISSIPPI R AT EAST END BOAT RAMP IN WINONA, MN",44.04401,-91.603605,6.23,mg/L,
2024-07-16,Phosphorus,MNPCA-S017-282,"MISSISSIPPI R AT W NEWTON PUBLIC BOAT LAUNCH IN THEILMAN, MN",44.285224,-91.917354,0.166,mg/L,
2024-07-16,Dissolved oxygen (DO),MNPCA-S000-131,MISSISSIPPI RIVER AT BRIDGE ON MN-60 AT WABASHA,44.385972,-92.032806,6.67,mg/L,
2024-07-16,Dissolved oxygen (DO),MNPCA-S008-994,"MISSISSIPPI R 1.6 MILES S OF RED WING, MN (RIVER MILE 787)",44.563188,-92.459991,5.91,mg/L,
2024-07-16,Dissolved oxygen (DO),MNPCA-S008-062,"MISSISSIPPI R NEAR MOUTH OF TRENTON SLOUGH, 3 MI N. OF RED WING, MN",44.602348,-92.568169,6.23,mg/L,
2024-07-16,Phosphorus,MNPCA-S017-283,"MISSISSIPPI R AT EAST END BOAT RAMP IN WINONA, MN",44.04401,-91.603605,0.17,mg/L,
2024-07-16,Phosphorus,MNPCA-S000-131,MISSISSIPPI RIVER AT BRIDGE ON MN-60 AT WABASHA,44.385972,-92.032806,0.162,mg/L,
2024-07-16,Dissolved oxygen (DO),MNPCA-S008-996,"MISSISSIPPI R, 3.4 MILES EAST OF WELCH, MN (RIVER MILE 801)",44.652178,-92.642098,6.36,mg/L,
2024-07-16,Dissolved oxygen (DO),MNPCA-S017-278,"MISSISSIPPI R, 0.5 MI UPSTR OF LOCK & DAM 3, 5.5 MI NW OF RED WING, MN",44.613298,-92.619241,6.42,mg/L,
2024-07-16,Dissolved oxygen (DO),MNPCA-S017-279,"MISSISSIPPI R, END OF LAKE PEPIN, 3.5 MI NW OF WABASHA, MN",44.410198,-92.092785,6.58,mg/L,
2024-07-16,Dissolved oxygen (DO),MNPCA-S017-282,"MISSISSIPPI R AT W NEWTON PUBLIC BOAT LAUNCH IN THEILMAN, MN",44.285224,-91.917354,6.5,mg/L,
2024-07-16,Dissolved oxygen (DO),MNPCA-S012-288,"MISSISSIPPI R, 5 MI NW OF TREMPEALEAU, WI",44.02332,-91.53606,6.16,mg/L,
2024-07-17,Dissolved oxygen (DO),MNPCA-S016-841,"MISSISSIPPI R, S OF CR-43 BRIDGE IN WINONA, MN",44.0567,-91.6371,6.06,mg/L,
2024-07-18,Phosphorus,MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,0.114,mg/L,
2024-07-18,Phosphorus,MNPCA-S009-164,"MISSISSIPPI R JUST UPSTR OF CONFLUENCE WITH SHINGLE CK AT CENTER OF RIVER IN MINNEAPOLIS, MN",45.032994,-93.282779,0.094,mg/L,
2024-07-18,Phosphorus,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,0.128,mg/L,
2024-07-18,Phosphorus,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,0.106,mg/L,
2024-07-18,Chlorophyll a,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,11,ug/L,
2024-07-18,Dissolved oxygen (DO),MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,8.59,mg/L,
2024-07-18,Phosphorus,MNPCA-S009-164,"MISSISSIPPI R JUST UPSTR OF CONFLUENCE WITH SHINGLE CK AT CENTER OF RIVER IN MINNEAPOLIS, MN",45.032994,-93.282779,0.130,mg/L,
2024-07-18,Phosphorus,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,0.084,mg/L,
2024-07-18,Phosphorus,MNPCA-S009-164,"MISSISSIPPI R JUST UPSTR OF CONFLUENCE WITH SHINGLE CK AT CENTER OF RIVER IN MINNEAPOLIS, MN",45.032994,-93.282779,0.094,mg/L,
2024-07-18,Phosphorus,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,0.093,mg/L,
2024-07-18,Dissolved oxygen (DO),MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,9.24,mg/L,
2024-07-18,Phosphorus,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,0.122,mg/L,
2024-07-18,Chlorophyll a,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,10,ug/L,
2024-07-18,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,0.135,mg/L,
2024-07-18,Dissolved oxygen (DO),MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,8.50,mg/L,
2024-07-18,Chlorophyll a,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,11,ug/L,
2024-07-18,Phosphorus,MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,0.111,mg/L,
